Game,Store,Address,City,ZIP,Number of winners sold,Total amount won
Mega Millions,KUM & GO #670,8050 FOUNTAIN MESA ROAD,FOUNTAIN,80817,1,"$1,000"
Mega Millions,KUM & GO #672,3025 HANCOCK EXPRESS WAY,COLORADO SPRINGS,80916,2,"$6,500"
Mega Millions,KUM & GO #686,2410 N ACADEMY BLVD,COLORADO SPRINGS,80909,1,"$1,000"
Mega Millions,KUM & GO #687,525 WOOTEN RD,COLORADO SPRINGS,80915,2,"$2,000"
Mega Millions,KUM & GO #689,4512 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,80918,1,"$1,000"
Mega Millions,KUM & GO # 902,1302 W VICTORY,CRAIG,81625,1,"$1,000"
Mega Millions,KUM & GO #906,0010 STONE QUARRY RD,BATTLEMENT MESA,81635,2,"$16,000"
Mega Millions,KUM & GO #910,366 N 71ST AVE,GREELEY,80634,1,"$1,000"
Mega Millions,KUM & GO #912,30393 KINGS VALLEY DR,CONIFER,80433,1,"$1,500"
Mega Millions,KUM & GO #914,7027 20TH STREET,GREELEY,80634,1,"$2,000,000"
Mega Millions,KUM & GO # 919,317 E MAIN ST,RANGELY,81648,1,"$30,000"
Mega Millions,KUM & GO #920,2032 CURVE PLZ,STEAMBOAT SPRINGS,80487,1,"$2,000"
Mega Millions,KUM & GO # 921,120 E 1ST,RIFLE,81650,1,"$1,500"
Mega Millions,KUM & GO #927,801 CASTLE VALLEY BLVD,NEW CASTLE,81647,2,"$3,500"
Mega Millions,KUM & GO #930,2150 E BRIDGE STREET,BRIGHTON,80601,4,"$49,600"
Mega Millions,KUM & GO #934,8150 6TH STREET,WELLINGTON,80549,1,"$50,000"
Mega Millions,KUM & GO #937,4530 HWY 6,DEBEQUE,81630,1,"$5,000"
Mega Millions,KUM & GO #938,308 W AGATE AVE,GRANBY,80446,1,"$1,500"
Mega Millions,KUM & GO #940,70 W BRIDGE ST,BRIGHTON,80601,3,"$4,500"
Mega Millions,KUM & GO #942,6503 29TH STREET,GREELEY,80634,1,"$1,000"
Mega Millions,KUM & GO #973,127 LAURA WAY,DACONO,80514,1,"$1,500"
Mega Millions,KUM & GO #995,1600 EISENHOWER BLVD,LOVELAND,80537,1,"$2,500"
Mega Millions,KWIK KORNER,437 S MEADOWLARK DRIVE,BERTHOUD,80513,1,"$2,000"
Mega Millions,KWIK WAY #740,6910 PALMER PARK BLVD,COLORADO SPRINGS,80915,1,"$2,500"
Mega Millions,KWIK WAY #757,3049 JET WING DR,COLORADO SPRINGS,80916,1,"$1,000"
Mega Millions,LA SALLE CLASSIC LIQUORS,536 N SECOND ST,LA SALLE,80645,1,"$2,500"
Mega Millions,L&C LIQUORS,8100 CRESTLINE AVE #A-18,DENVER,80123,1,"$2,000"
Mega Millions,LEWIS & CLUCK,5664 S PRINCE ST,LITTLETON,80120,1,"$5,000"
Mega Millions,LIMON STOP & SHOP,858 MAIN STREET,LIMON,80828,1,"$2,000"
Mega Millions,LITTLE BEAVER'S LIQUOR,239 MOFFAT AVE,YAMPA,80483,1,"$1,500"
Mega Millions,LITTLETON GS LLC,5890 S SANTA FE DR,LITTLETON,80120,1,"$1,500"
Mega Millions,LOAF N JUG #06,4770 DRENNAN RD,COLORADO SPRINGS,80916,1,"$250,000"
Mega Millions,LOAF N JUG #08,2610 SANTA FE AVE,PUEBLO,81006,2,"$3,500"
Mega Millions,LOAF N JUG #10,102 E HWY 160,ALAMOSA,81101,1,"$2,500"
Mega Millions,LOAF N JUG #11,4901 N CASTLETON DR,CASTLE ROCK,80109,2,"$12,000"
Mega Millions,LOAF N JUG #13,918 W 3RD ST,LA JUNTA,81050,1,"$1,000"
Mega Millions,LOAF N JUG #203,2419 N ELIZABETH,PUEBLO,81003,1,"$1,000"
Mega Millions,LOAF N JUG #24,4401 W STATE HWY 165,COLORADO CITY,81019,3,"$14,000"
Mega Millions,LOAF N JUG #33,2802 E PIKES PEAK AVE,COLORADO SPRINGS,80909,1,"$2,500"
Mega Millions,LOAF N JUG #35,36031 HWY 50 EAST,PUEBLO,81006,1,"$30,000"
Mega Millions,LOAF N JUG #37,3980 IVYWOOD,PUEBLO,81005,2,"$4,000"
Mega Millions,LOAF N JUG #38,1002 BONFORTE BLVD,PUEBLO,81001,2,"$3,500"
Mega Millions,LOAF N JUG #43,9364 S JORDAN RD,PARKER,80134,1,"$1,000"
Mega Millions,LOAF N JUG #45,3705 DRENNAN,COLORADO SPRINGS,80910,1,"$2,500"
Mega Millions,LOAF N JUG #47,112 FAIRGROUNDS RD,EAGLE,81631,2,"$15,000"
Mega Millions,LOAF N JUG #49,305 N 10TH,ROCKY FORD,81067,1,"$2,500"
Mega Millions,LOAF N JUG #50,1025 FIFTH STREET,CALHAN,80808,2,"$12,000"
Mega Millions,LOAF N JUG #54,912 ROYAL GORGE BLVD,CANON CITY,81212,1,"$1,500"
Mega Millions,LOAF N JUG #55,448 HWY 50,SALIDA,81201,1,"$2,000"
Mega Millions,LOAF N JUG #57,1107 S MAIN ST,LAMAR,81052,1,"$1,500"
Mega Millions,LOAF N JUG #601,7055 ALEGRE CIRCLE,FOUNTAIN,80817,2,"$2,000"
Mega Millions,LOAF N JUG #64,707 MAIN ST,LIMON,80828,3,"$21,500"
Mega Millions,LOAF N JUG #65,2119 E 4TH,PUEBLO,81001,1,"$1,000"
Mega Millions,LOAF N JUG #70,4001 JERRY MURPHY RD,PUEBLO,81001,1,"$1,000"
Mega Millions,LOAF N JUG #71,1201 W 17TH ST,PUEBLO,81003,1,"$1,000"
Mega Millions,LOAF N JUG #74,31918 HWY 96 E,PUEBLO,81006,1,"$10,000"
Mega Millions,LOAF N JUG #75,1700 SANTA FE DR,PUEBLO,81006,2,"$2,500"
Mega Millions,LOAF N JUG #79,420 EAGLE RIDGE BLVD,PUEBLO,81008,2,"$11,000"
Mega Millions,LOAF N JUG #80,102 S SANTA FE AVE,FOUNTAIN,80817,1,"$30,000"
Mega Millions,LOAF N JUG #84,1104 S PUEBLO BLVD,PUEBLO,81005,1,"$1,000"
Mega Millions,LOAF N JUG #85,136 S PURCELL BLVD,PUEBLO WEST,81007,1,"$1,500"
Mega Millions,LOAF N JUG #850,1001 39TH AVE,GREELEY,80634,2,"$3,500"
Mega Millions,LOAF N JUG #852,3200 23RD AVE,EVANS,80620,1,"$2,500"
Mega Millions,LOAF N JUG #868,101 W BRONTOSAURUS BLVD,DINOSAUR,81610,5,"$42,000"
Mega Millions,LOAF N JUG #869,2441 W VICTORY WY,CRAIG,81625,1,"$2,500"
Mega Millions,LOAF N JUG #91,5375 AIRPORT RD,COLORADO SPRINGS,80916,1,"$2,000"
Mega Millions,LOAF N JUG #92,1019 SPACE CENTER DR,COLORADO SPRINGS,80915,1,"$2,500"
Mega Millions,LOAF N JUG #93,905 W HWY 50,PUEBLO,81008,4,"$29,500"
Mega Millions,LOAF N JUG #94,16355 W 64TH AVE,ARVADA,80007,2,"$21,500"
Mega Millions,LOAF N JUG #95,200 LASHLEY ST,LONGMONT,80501,1,"$2,000"
Mega Millions,LOAF N JUG #97,173 BULL DOGGER RD,BAILEY,80421,1,"$1,500"
Mega Millions,LOAF N JUG #98,5825 N ACADEMY BLVD,COLORADO SPRINGS,80918,2,"$6,500"
Mega Millions,LOAF N JUG #99,4095 ARROWSWEST DR,COLORADO SPRINGS,80907,1,"$1,000"
Mega Millions,LOTTERY SPEC EVENTS/MARIE V,720 S COLORADO BLVD #110A,DENVER,80246,2,"$5,000"
Mega Millions,LOVE'S COUNTRY STORES 12,208 EAST 1ST,LA JUNTA,81050,4,"$7,000"
Mega Millions,LOVE'S COUNTRY STORES 30,1537 GRANDE AVE,MONTE VISTA,81144,1,"$2,000"
Mega Millions,LOVES COUNTRY STORES #357,5505 TRAVEL PLAZA DR,FOUNTAIN,80817,2,"$11,500"
Mega Millions,LOVES TRAVEL STOP #226,6470 N ELIZABETH,PUEBLO,81008,1,"$2,500"
Mega Millions,LOVE'S TRAVEL STOP #517,748 22 ROAD,GRAND JUNCTION,81505,1,"$1,000"
Mega Millions,LOVES TRAVEL STORE 377,201 E BISON HWY,HUDSON,80642,1,"$2,500"
Mega Millions,LOWELL MART,6855 LOWELL BLVD,WESTMINSTER,80221,2,"$3,500"
Mega Millions,LOWES AVANZA #122,10777 E COLFAX AVENUE,AURORA,80010,1,"$1,000"
Mega Millions,LP STOP,1470 N AIRPORT BLVD,AURORA,80011,1,"$1,000"
Mega Millions,LUCKY ME,2902 PATTERSON RD,GRAND JUNCTION,81504,1,"$1,500"
Mega Millions,MAPLETON GROCERY & DELI,1202 E 58TH AVE UNIT A,DENVER,80216,1,"$1,500"
Mega Millions,MAVERIK #417,3249 F ROAD,CLIFTON,81520,2,"$4,000"
Mega Millions,MAVERIK #479,3991 LIMELIGHT AVENUE,CASTLE ROCK,80109,2,"$4,000"
Mega Millions,MAVERIK #494,2477 PETERSON ROAD,COLORADO SPRINGS,80915,1,"$2,000"
Mega Millions,MAVERIK #500,2696  HWY 50,GRAND JUNCTION,81503,1,"$2,500"
Mega Millions,MAVERIK #525,13480 E MISSISSIPPI AVE,AURORA,80012,1,"$1,000"
Mega Millions,MAVERIK #544,11160 COLORADO BLVD,THORNTON,80233,2,"$3,500"
Mega Millions,MCCOY'S RESTAURANT,4855 N FEDERAL BLVD,DENVER,80221,2,"$2,500"
Mega Millions,MEADOWS MARKET,7100 SUN COUNTRY DR,ELIZABETH,80107,1,"$1,000"
Mega Millions,METRO GAS & CONV AULT,203 S HWY 85,AULT,80610,1,"$1,500"
Mega Millions,METRO GAS & CONV STORE,201 S US HWY 85,AULT,80610,1,"$2,000"
Mega Millions,MILE HIGH FOOD AND GAS,6390 E COLFAX AVE,DENVER,80220,1,"$10,000"
Mega Millions,MINI FOOD STORE,4696 S FEDERAL BLVD,ENGLEWOOD,80110,1,"$20,000"
Mega Millions,MINI-MERC,487 E COLORADO DR,BAYFIELD,81122,1,"$1,000"
Mega Millions,M & M FOOD STORES,1004 W 29TH ST,PUEBLO,81008,1,"$2,000"
Mega Millions,MONTGOMERY'S GEN'L MERCHANDISE,24 MAIN ST,YAMPA,80483,1,"$2,500"
Mega Millions,MONUMENT CORK N BOTTLE LIQUOR,351 HWY 105,MONUMENT,80132,1,"$2,000"
Mega Millions,MURPHY EXPRESS #8586,120 W 64TH STREET,LOVELAND,80538,1,"$1,500"
Mega Millions,MURPHY EXPRESS #8587,3470 N TOWER RD,AURORA,80011,1,"$2,500"
Mega Millions,MURPHY EXPRESS #8697,5601 W 44TH AVE,DENVER,80212,1,"$2,500"
Mega Millions,MURPHY EXPRESS #8732,14375 LINCOLN ST,THORNTON,80023,1,"$1,000"
Mega Millions,MURPHY EXPRESS #8747,405 STATE HWY 7,BROOMFIELD,80023,2,"$3,500"
Mega Millions,MURPHY EXPRESS #8771,2375 MAIN ST,LONGMONT,80501,1,"$30,000"
Mega Millions,MURPHY EXPRESS #8796,2336 LEGACY CIR,ELIZABETH,80107,1,"$10,000"
Mega Millions,MURPHY USA #7492,12820 ONEIDA STREET,THORNTON,80602,1,"$1,500"
Mega Millions,MURPHY USA #7494,4551 WEITZEL ROAD,TIMNATH,80547,3,"$3,500"
Mega Millions,MY GOODS MARKET #0743,6646 TIMBERLINE RD,HIGHLANDS RANCH,80130,3,"$7,000"
Mega Millions,MY GOODS MARKET #6495,10210 E ARAPAHOE,ENGLEWOOD,80112,1,"$1,500"
Mega Millions,MY GOODS MARKET #6501,4315 N ACADEMY BLVD,COLORADO SPRINGS,80918,1,"$1,500"
Mega Millions,MY GOODS MARKET #6504,4981 E 64TH AVENUE,COMMERCE CITY,80022,1,"$1,500"
Mega Millions,MY GOODS MARKET #6507,534 STATE HWY 105,MONUMENT,80132,1,"$2,000,000"
Mega Millions,MY GOODS MARKET #6514,3495 S MONACO PKWY,DENVER,80222,1,"$1,000"
Mega Millions,MY GOODS MARKET #6520,3440 S WADSWORTH BLVD,LAKEWOOD,80227,1,"$2,500"
Mega Millions,MY GOODS MARKET #6525,9405 S UNIVERSITY,LITTLETON,80126,1,"$40,000"
Mega Millions,MY GOODS MARKET #6526,520 S MCCASLIN BLVD,LOUISVILLE,80027,3,"$3,500"
Mega Millions,MY GOODS MARKET #6529,191 S MCCASLIN BLVD,SUPERIOR,80027,1,"$5,000"
Mega Millions,MY GOODS MARKET #6532,9883 W CHATFIELD AVE,LITTLETON,80128,1,"$1,500"
Mega Millions,MY GOODS MARKET #6534,238 W ALLEN ST,CASTLE ROCK,80108,1,"$40,000"
Mega Millions,MY GOODS MARKET #6536,12780 COLORADO BLVD,THORNTON,80241,1,"$2,000"
Mega Millions,MY GOODS MARKET #6544,9215 LINCOLN AVE,LONE TREE,80124,1,"$1,000"
Mega Millions,MY GOODS MARKET #6549,15371 E ORCHARD RD,AURORA,80015,3,"$4,000"
Mega Millions,MY GOODS MARKET #6552,12851 W 32ND AVE,GOLDEN,80401,1,"$1,500"
Mega Millions,MY GOODS MARKET #6655,18314 E 104TH AVE,COMMERCE CITY,80022,1,"$2,000"
Mega Millions,NATIONAL ESSENTIALS,2274 S OLIVE ST,DENVER,80224,2,"$2,000"
Mega Millions,NORTH ACADEMY CONOCO,6740 N ACADEMY BLVD,COLORADO SPRINGS,80918,1,"$5,000"
Mega Millions,NORTH VALLEY LIQUORS,"750 E 83RD PL
STE D",DENVER,80229,2,"$2,500"
Mega Millions,OBERON FOOD & GAS,6601 OBERON RD,ARVADA,80004,3,"$33,500"
Mega Millions,ORCHARD MESA MARKET,176 29TH RD,GRAND JUNCTION,81503,1,"$2,500"
Mega Millions,PANDAV 1945 FEDERAL,1945 FEDERAL BLVD,DENVER,80204,1,"$1,000"
Mega Millions,PARACHUTE SHELL,200 CNTY RD 215,PARACHUTE,81635,1,"$5,000"
Mega Millions,PARKER FOOD & GAS,3116 S PARKER RD,AURORA,80014,1,"$1,000"
Mega Millions,PDS STORE,14490 E 6TH AVE,AURORA,80011,1,"$2,000"
Mega Millions,PETROLEUM EXPLORATION & MGMT,315 JUSTIN AVENUE,PLATTEVILLE,80651,2,"$4,000"
Mega Millions,PETRO STOPPING CENTERS #399,2842 SE FRONTAGE RD,JOHNSTOWN,80534,2,"$11,500"
Mega Millions,PUEBLO WEST KWIK STOP,101 S MCCULLOCH BLVD,PUEBLO WEST,81007,2,"$41,000"
Mega Millions,RAMBOS LONGHORN LIQUOR,1640 BIG THOMPSON AVE,ESTES PARK,80517,1,"$2,500"
Mega Millions,RANGELY CONOCO TIRE & AUTO,102 E MAIN,RANGELY,81648,1,"$2,000"
Mega Millions,RB FOOD & GAS,11010 E 120TH AVE,HENDERSON,80640,2,"$2,000"
Mega Millions,REALE LIQUORS,5905 WASHINGTON ST,DENVER,80216,1,"$1,000"
Mega Millions,REDD MERCANTILE,460 MAIN ST,NUCLA,81424,1,"$2,500"
Mega Millions,RIDGWAY CONOCO,140 HWY 550,RIDGWAY,81432,1,"$2,500"
Mega Millions,RIDLEYS FAMILY MKTS-WELLINGTON,7670 5TH ST,WELLINGTON,80549,1,"$1,000"
Mega Millions,RIVER STATION,1912 US HIGHWAY 6,STERLING,80751,1,"$2,000"
Mega Millions,RJ FOOD MART,14015 MEAD ST,LONGMONT,80504,1,"$1,000"
Mega Millions,R & M LIQUORS,11926 WASHINGTON STREET,NORTHGLENN,80233,1,"$25,000"
Mega Millions,ROXBOROUGH SHELL,7887 N RAMPART RANGE ROAD,LITTLETON,80125,1,"$1,500"
Mega Millions,ROYAL DRUG,2239 E BRUCE RANDOLPH BLVD,DENVER,80205,1,"$1,500"
Mega Millions,RUSSELL'S #207,1775 SHERMAN ST,DENVER,80203,1,"$1,500"
Mega Millions,RUSSELL'S #221,1200 17TH ST,DENVER,80202,2,"$50,000"
Mega Millions,RUSSELL'S #223,201 W COLFAX AVENUE,DENVER,80202,1,"$2,000"
Mega Millions,RUSSELLS #224,1670 BROADWAY STE 130,DENVER,80202,1,"$50,000"
Mega Millions,SAFEWAY #3836,"200 QUEBEC ST
BLDG 400",DENVER,80230,1,"$10,000"
Mega Millions,SAFEWAY #803,7055 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,80923,2,"$2,500"
Mega Millions,SAFEWAY #841,1200 S BUCKLEY RD,AURORA,80017,3,"$5,000"
Mega Millions,SAFEWAY #881,500 E 120TH AVE,NORTHGLENN,80233,2,"$11,000"
Mega Millions,SAFEWAY #885,323 S BROADWAY,DENVER,80209,2,"$2,000"
Mega Millions,SAFEWAY #892,3840 E 104TH AVE,THORNTON,80233,4,"$9,500"
Mega Millions,SAFEWAY #897,2512 BROADWAY,GRAND JUNCTION,81507,1,"$2,000"
Mega Millions,SAFEWAY #899,6100 S GUN CLUB RD,AURORA,80016,1,"$1,000"
Mega Millions,SAFEWAY FUEL C-STRE 1873,9640 WASHINGTON STREET,THORNTON,80229,1,"$1,500"
Mega Millions,SAFEWAY FUEL C-STRE 2666,4548 CENTER PLACE DR,GREELEY,80634,1,"$1,000"
Mega Millions,SAFEWAY FUEL C-STRE 2722,8375 N RAMPART RANGE RD,LITTLETON,80125,4,"$38,500"
Mega Millions,SAFEWAY FUEL C-STRE 2792,27152 MAIN ST,CONIFER,80433,1,"$1,500"
Mega Millions,SAFEWAY FUEL MINI C-0244,3600 W 44TH AVE,DENVER,80211,1,"$1,500"
Mega Millions,SAFEWAY FUEL MINI C-116,1070 KEN PRATT BLVD,LONGMONT,80501,1,"$1,000"
Mega Millions,SAFEWAY FUEL MINI C-1479,3890 WADSWORTH AVE.,WHEAT RIDGE,80033,1,"$1,500"
Mega Millions,SAFEWAY FUEL MINI C-1656,1603 COALTON RD,SUPERIOR,80027,2,"$20,000"
Mega Millions,SAFEWAY FUEL MINI C-2624,3900 W 144TH AVE,BROOMFIELD,80023,1,"$10,000"
Mega Millions,SAFEWAY FUEL MINI C-2913,2160 W DRAKE ROAD,FORT COLLINS,80526,2,"$7,500"
Mega Millions,SAFEWAY STORE #804,1451 W EISENHOWER BLVD,LOVELAND,80537,1,"$1,500"
Mega Millions,SAFEWAY STORE #862,3660 S MASON ST,FORT COLLINS,80525,2,"$6,000"
Mega Millions,SAFEWAY STORE #876,731 S LEMAY AVE,FORT COLLINS,80524,1,"$1,000"
Mega Millions,SAFEWAY STORES INC #0008,7375 E ARAPAHOE RD,ENGLEWOOD,80112,1,"$2,000"
Mega Millions,SAFEWAY STORES INC #0027,5025 S KIPLING PKWY,LITTLETON,80127,2,"$4,500"
Mega Millions,SAFEWAY STORES INC #0041,13111 W ALAMEDA PKWY,LAKEWOOD,80228,2,"$11,500"
Mega Millions,SAFEWAY STORES INC #0244,3800 W 44TH AVE,DENVER,80211,1,"$2,500"
Mega Millions,SAFEWAY STORES INC #0836,1008 SUMMIT BLVD,FRISCO,80443,1,"$1,000"
Mega Millions,SAFEWAY STORES INC #0920,451 E WONDERVIEW,ESTES PARK,80517,2,"$16,000"
Mega Millions,SAFEWAY STORES INC #1116,1050 KEN PRATT BLVD,LONGMONT,80501,2,"$4,000"
Mega Millions,SAFEWAY STORES INC #1248,2660 FEDERAL BLVD,DENVER,80211,2,"$3,500"
Mega Millions,SAFEWAY STORES INC #1267,6460 E YALE AVE UNIT 7,DENVER,80222,2,"$4,500"
Mega Millions,SAFEWAY STORES INC #1286,3275 W COLORADO AVE,COLORADO SPRINGS,80904,2,"$3,000"
Mega Millions,SAFEWAY STORES INC #1440,624 HWY 105,MONUMENT,80132,2,"$3,000"
Mega Millions,SAFEWAY STORES INC #1446,11051 S PARKER RD,PARKER,80134,1,"$5,000"
Mega Millions,SAFEWAY STORES INC #1463,2150 S DOWNING ST,DENVER,80210,1,"$1,000"
Mega Millions,SAFEWAY STORES INC #1466,1121 N CIRCLE DR,COLORADO SPRINGS,80909,2,"$2,000"
Mega Millions,SAFEWAY STORES INC #1479,3900 WADSWORTH BLVD,WHEAT RIDGE,80033,2,"$3,000"
Mega Millions,SAFEWAY STORES INC #1480,9255 S BROADWAY,HIGHLANDS RANCH,80129,1,"$1,500"
Mega Millions,SAFEWAY STORES INC #1499,2890 N POWERS BLVD,COLORADO SPRINGS,80922,1,"$1,500"
Mega Millions,SAFEWAY STORES INC #1532,220 S ELIZABETH ST,ELIZABETH,80107,2,"$2,000"
Mega Millions,SAFEWAY STORES INC #1533,2901 F ROAD (PATTERSON),GRAND JUNCTION,81504,4,"$9,500"
Mega Millions,SAFEWAY STORES INC #1548,9229 E LINCOLN AVE,LONE TREE,80124,2,"$4,500"
Mega Millions,SAFEWAY STORES INC #1552,1426 E HARMONY RD,FORT COLLINS,80525,2,"$11,500"
Mega Millions,SAFEWAY STORES INC #1577,6520 S ACADEMY BLVD,COLORADO SPRINGS,80906,3,"$23,500"
Mega Millions,SAFEWAY STORES INC #1578,1101 E US HWY 24,WOODLAND PARK,80863,1,"$1,000"
Mega Millions,SAFEWAY STORES INC #1614,560 CORONA ST,DENVER,80218,1,"$1,000"
Mega Millions,SAFEWAY STORES INC #1615,3325 28TH ST,BOULDER,80301,5,"$16,500"
Mega Millions,SAFEWAY STORES INC #1635,10300 FEDERAL BLVD,FEDERAL HEIGHTS,80260,1,"$25,000"
Mega Millions,SAFEWAY STORES INC #1644,7655 MCLAUGHLIN RD,PEYTON,80831,1,"$1,000"
Mega Millions,SAFEWAY STORES INC #1656,1601 COALTON RD,SUPERIOR,80027,3,"$14,000"
Mega Millions,SAFEWAY STORES INC #1681,1301 MAIN ST,ALAMOSA,81101,1,"$1,500"
Mega Millions,SAFEWAY STORES INC #1791,1535 MAIN ST,WINDSOR,80550,1,"$1,000"
Mega Millions,SAFEWAY STORES INC #1792,1425 S MURRAY BLVD,COLORADO SPRINGS,80916,1,"$1,500"
Mega Millions,SAFEWAY STORES INC #1873,771 THORNTON PKWY,THORNTON,80229,2,"$2,500"
Mega Millions,SAFEWAY STORES INC #1877,880 S PERRY ST,CASTLE ROCK,80104,1,"$1,500"
Mega Millions,SAFEWAY STORES INC #1928,18730 E HAMPDEN AVE,AURORA,80013,3,"$4,500"
Mega Millions,SAFEWAY STORES INC #1975,6925 MESA RIDGE PKWY,FOUNTAIN,80817,5,"$16,500"
Mega Millions,SAFEWAY STORES INC #1998,7561 W 80TH AVE,ARVADA,80003,1,"$1,000"
Mega Millions,SAFEWAY STORES INC #2612,1677 S HAVANA ST,AURORA,80012,2,"$4,500"
Mega Millions,SAFEWAY STORES INC #2625,681 HORIZON DR,GRAND JUNCTION,81506,1,"$1,500"
Mega Millions,SAFEWAY STORES INC #2722,8355 N RAMPART RANGE RD,LITTLETON,80125,1,"$2,000"
Mega Millions,SAFEWAY STORES INC #2791,181 W MINERAL,LITTLETON,80120,2,"$42,500"
Mega Millions,SAFEWAY STORES INC #2816,1920 S NEVADA AVE,COLORADO SPRINGS,80905,1,"$1,500"
Mega Millions,SAFEWAY STORES INC #2839,840 VILLAGE CENTER DR,COLORADO SPRINGS,80919,1,"$2,500"
Mega Millions,SAFEWAY STORES INC #2917,1605 E BRIDGE ST,BRIGHTON,80601,1,"$1,000"
Mega Millions,SAFEWAY STORES INC #2918,3526 W 10TH ST,GREELEY,80634,1,"$2,000"
Mega Millions,SAFEWAY STORES INC #3729,1231 S PRAIRIE AVE,PUEBLO,81005,2,"$3,500"
Mega Millions,SARATOGA CASINO,101 MAIN STREET,BLACK HAWK,80422,1,"$1,000"
Mega Millions,SCHRADER CNTRY STORE #100,318 N COLLEGE AVE,FORT COLLINS,80524,1,"$1,500"
Mega Millions,SCHRADER CNTRY STORE #240,7600 WESTGATE DR,FORT COLLINS,80528,1,"$2,500"
Mega Millions,SCHRADER CNTRY STORE #260,2120 VERMONT,FORT COLLINS,80525,1,"$2,000"
Mega Millions,SCHRADER CNTRY STORE #270,3531 S SHIELDS,FORT COLLINS,80526,1,"$1,000"
Mega Millions,SCHRADER CNTRY STORE #290,7602 S COLLEGE AVE,FORT COLLINS,80525,1,"$1,500"
Mega Millions,SCHRADER CNTRY STORE #350,92 POUDRE CANYON HWY 287,BELLVUE,80512,1,"$2,000"
Mega Millions,SCHRADER CNTRY STORE #360,4727 S TIMBERLINE RD,FORT COLLINS,80528,1,"$1,500"
Mega Millions,SCHRADER CNTRY STORE #450,200 W HORSETOOTH RD,FORT COLLINS,80525,1,"$1,000"
Mega Millions,SCHRADER COUNTRY STORE #380,6140 E CROSSROADS BLVD,LOVELAND,80538,1,"$15,000"
Mega Millions,SCHRADER COUNTRY STORE #390,601 GREENFIELD CT,FORT COLLINS,80524,1,"$2,500"
Mega Millions,SCHRADER COUNTRY STORE #480,561 BIG THOMPSON AVE,ESTES PARK,80517,2,"$6,000"
Mega Millions,SCHRIEVER PIT STOP,"720 IRWIN STREET
SCHRIEVER AIR FORCE BASE",COLORADO SPRINGS,80912,1,"$2,500"
Mega Millions,SELAM FOOD & GAS,2280 S QUEBEC ST #A,DENVER,80231,1,"$1,500"
Mega Millions,SHAMROCK MISSISSIPPI,2000 W MISSISSIPPI AVE,DENVER,80223,1,"$1,000"
Mega Millions,SHAVANO SNACK MART,11344 HWY 50,SALIDA,81201,1,"$2,500"
Mega Millions,SHELL #055,10396 WASHINGTON,THORNTON,80229,3,"$12,000"
Mega Millions,SHELL #071,2410 E ARAPAHOE RD,CENTENNIAL,80122,1,"$1,000"
Mega Millions,SHELL #112,1760 W MIDWAY BLVD,BROOMFIELD,80020,1,"$2,500"
Mega Millions,SHELL #148,6400 N SHERIDAN BLVD,ARVADA,80003,1,"$1,000"
Mega Millions,SHELL #149,1901 S SHERIDAN,DENVER,80227,2,"$31,500"
Mega Millions,SHELL #151,5860 S KIPLING,LITTLETON,80127,2,"$11,000"
Mega Millions,SHELL #168,7273 E EVANS AVE,DENVER,80224,1,"$2,500"
Mega Millions,SHELL #176,6200 S SANTA FE,LITTLETON,80120,2,"$5,000"
Mega Millions,SHELL #182,16892 E ILIFF AVENUE,AURORA,80013,1,"$2,000"
Mega Millions,SHELL #186,7970 WADSWORTH BLVD,ARVADA,80003,1,"$1,000"
Mega Millions,SHELL #244,3385 S TOWER RD,AURORA,80013,1,"$1,000"
Mega Millions,SHELL #245,699 S 8TH ST,COLORADO SPRINGS,80905,1,"$1,000"
Mega Millions,SHELL #248,4650 PEORIA,DENVER,80239,3,"$4,500"
Mega Millions,SHELL #321,2715 S SANTA FE DR,ENGLEWOOD,80110,1,"$5,000"
Mega Millions,SHELL #323,190 US HWY 6,SILVERTHORNE,80498,1,"$250,000"
Mega Millions,SHELL #340,9001 BRIGHTON RD,HENDERSON,80640,1,"$1,000"
Mega Millions,SHERMAN FOOD & GAS,207 S SHERMAN ST,FORT MORGAN,80701,1,"$2,000"
Mega Millions,SHERRYS MARKET,101 E 22ND STREET,GREELEY,80631,1,"$1,000"
Mega Millions,SHOP & HOP #3,15 EAGLE VAIL RD,AVON,81620,2,"$20,000"
Mega Millions,SHOP N SAVE,6802 S YOSEMITE ST,CENTENNIAL,80112,1,"$1,000"
Mega Millions,SHOP & SAVE,7191 QUEBEC ST,COMMERCE CITY,80022,1,"$1,000"
Mega Millions,SINCLAIR,2690 S MONACO PKWY,DENVER,80222,2,"$4,500"
Mega Millions,SKY SHOP GAS & CONVENIENCE,402 OAK AVE,EATON,80615,1,"$1,000"
Mega Millions,SMOKER FRIENDLY #115,6630 W COLFAX,LAKEWOOD,80214,1,"$2,500"
Mega Millions,SMOKER FRIENDLY #132,3925-B EAST 120TH,THORNTON,80233,1,"$2,500"
Mega Millions,SMOKER FRIENDLY #133,5050 S FEDERAL BLVD #29,ENGLEWOOD,80110,1,"$25,000"
Mega Millions,SMOKER FRIENDLY #144,2223 S MONACO PKWY D-14,DENVER,80222,1,"$1,500"
Mega Millions,SMOKER FRIENDLY #157,40 E VICTORY WY,CRAIG,81625,1,"$40,000"
