Draw date,Last Day To Claim,Winning Numbers,Megaball,Megaplier,Jackpot,Jackpot Cash Value,Jackpot Winners,Jackpot CO Winners,Match 5 Prize,Match 5 CO Winners,Match 5 Prize (with Megaplier),Match 5 CO Winners (with Megaplier),Match 4 + Megaball Prize,Match 4 + Megaball CO Winners,Match 4 + Megaball Prize (with Megaplier),Match 4 + Megaball CO Winners (with Megaplier),Match 4 Prize,Match 4 CO Winners,Match 4 Prize (with Megaplier),Match 4 CO Winners (with Megaplier),Match 3 + Megaball Prize,Match 3 + Megaball CO Winners,Match 3 + Megaball Prize (with Megaplier),Match 3 + Megaball CO Winners (with Megaplier),Match 3 Prize,Match 3 CO Winners,Match 3 Prize (with Megaplier),Match 3 CO Winners (with Megaplier),Match 2 + Megaball Prize,Match 2 + Megaball CO Winners,Match 2 + Megaball Prize (with Megaplier),Match 2 + Megaball CO Winners (with Megaplier),Match 1 + Megaball Prize,Match 1 + Megaball CO Winners,Match 1 + Megaball Prize (with Megaplier),Match 1 + Megaball CO Winners (with Megaplier),Match 0 + Megaball Prize,Match 0 + Megaball CO Winners,Match 0 + Megaball Prize (with Megaplier),Match 0 + Megaball CO Winners (with Megaplier)
"Jan. 10, 2020",07/08/2020,17 - 27 - 49 - 51 - 66,2,2,"$80,000,000","$53,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,1,"$1,000",3,$200,9,$400,2,$10,82,$20,78,$10,67,$20,52,$4,567,$8,524,$2,1463,$4,1276
"Jan. 7, 2020",07/05/2020,25 - 40 - 41 - 52 - 56,21,4,"$69,000,000","$46,500,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,0,"$2,000",0,$200,3,$800,3,$10,87,$40,71,$10,88,$40,63,$4,540,$16,484,$2,1365,$8,1265
"Jan. 3, 2020",07/01/2020,37 - 41 - 42 - 53 - 63,16,2,"$60,000,000","$40,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,0,"$1,000",0,$200,0,$400,2,$10,64,$20,78,$10,68,$20,48,$4,465,$8,422,$2,1259,$4,1190
"Dec. 31, 2019",06/28/2020,30 - 44 - 49 - 53 - 56,11,3,"$55,000,000","$36,600,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,0,"$1,500",2,$200,7,$600,3,$10,89,$30,90,$10,79,$30,86,$4,792,$12,716,$2,2057,$6,1807
"Dec. 27, 2019",06/24/2020,17 - 34 - 40 - 63 - 64,24,4,"$50,000,000","$33,700,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,1,"$2,000",1,$200,4,$800,5,$10,78,$40,60,$10,61,$40,55,$4,494,$16,450,$2,1170,$8,1079
"Dec. 24, 2019",06/21/2020,27 - 37 - 48 - 63 - 66,11,2,"$45,000,000","$30,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,2,"$1,000",0,$200,5,$400,4,$10,109,$20,78,$10,98,$20,84,$4,844,$8,742,$2,2234,$4,1883
"Dec. 20, 2019",06/17/2020,3 - 20 - 23 - 35 - 60,16,3,"$40,000,000","$26,700,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,1,"$1,500",3,$200,2,$600,3,$10,83,$30,95,$10,68,$30,60,$4,546,$12,513,$2,1335,$6,1172
"Dec. 17, 2019",06/14/2020,22 - 30 - 53 - 55 - 56,16,2,"$372,000,000","$251,500,000",1,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,3,"$1,000",3,$200,15,$400,8,$10,336,$20,205,$10,294,$20,208,$4,2239,$8,1487,$2,5418,$4,3593
"Dec. 13, 2019",06/10/2020,17 - 21 - 29 - 39 - 56,22,3,"$340,000,000","$230,000,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,1,"$1,500",3,$200,18,$600,11,$10,304,$30,225,$10,239,$30,194,$4,1909,$12,1407,$2,4767,$6,3251
"Dec. 10, 2019",06/07/2020,18 - 31 - 46 - 54 - 61,25,2,"$314,000,000","$213,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,6,"$1,000",5,$200,13,$400,3,$10,273,$20,178,$10,198,$20,150,$4,1661,$8,1040,$2,4076,$4,2826
"Dec. 6, 2019",06/03/2020,20 - 31 - 40 - 46 - 61,20,5,"$285,000,000","$192,600,000",0,0,"$1,000,000",0,"$5,000,000",0,"$10,000",0,"$50,000",0,$500,6,"$2,500",3,$200,8,"$1,000",3,$10,174,$50,130,$10,169,$50,122,$4,1272,$20,939,$2,3130,$10,2214
"Dec. 3, 2019",05/31/2020,23 - 43 - 60 - 63 - 69,19,2,"$266,000,000","$182,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",1,$500,2,"$1,000",2,$200,8,$400,5,$10,153,$20,155,$10,134,$20,107,$4,1325,$8,906,$2,3383,$4,2288
"Nov. 29, 2019",05/27/2020,6 - 8 - 31 - 50 - 65,9,2,"$243,000,000","$166,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,4,"$1,000",1,$200,8,$400,9,$10,150,$20,112,$10,162,$20,124,$4,1257,$8,813,$2,2995,$4,2161
"Nov. 26, 2019",05/24/2020,8 - 27 - 29 - 38 - 43,13,2,"$226,000,000","$155,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",1,"$20,000",1,$500,2,"$1,000",1,$200,7,$400,3,$10,176,$20,131,$10,185,$20,133,$4,1364,$8,916,$2,3304,$4,2265
"Nov. 22, 2019",05/20/2020,7 - 12 - 17 - 49 - 53,24,4,"$208,000,000","$142,000,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",1,$500,6,"$2,000",0,$200,7,$800,3,$10,175,$40,123,$10,141,$40,96,$4,1103,$16,756,$2,2626,$8,1787
"Nov. 19, 2019",05/17/2020,22 - 43 - 44 - 47 - 66,22,3,"$192,000,000","$130,200,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",1,"$30,000",0,$500,5,"$1,500",1,$200,7,$600,5,$10,151,$30,101,$10,131,$30,97,$4,1120,$12,738,$2,2660,$6,1891
"Nov. 15, 2019",05/13/2020,12 - 19 - 34 - 35 - 68,20,2,"$178,000,000","$119,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,0,"$1,000",0,$200,9,$400,6,$10,134,$20,107,$10,118,$20,89,$4,938,$8,657,$2,2365,$4,1692
"Nov. 12, 2019",05/10/2020,19 - 30 - 44 - 56 - 65,24,2,"$163,000,000","$108,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,4,"$1,000",2,$200,6,$400,1,$10,129,$20,108,$10,121,$20,79,$4,967,$8,694,$2,2431,$4,1726
"Nov. 8, 2019",05/06/2020,3 - 4 - 10 - 39 - 58,14,3,"$145,000,000","$96,200,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,0,"$1,500",0,$200,8,$600,9,$10,143,$30,96,$10,121,$30,80,$4,961,$12,691,$2,2108,$6,1608
"Nov. 5, 2019",05/03/2020,2 - 9 - 24 - 49 - 54,19,3,"$127,000,000","$85,500,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,5,"$1,500",0,$200,7,$600,3,$10,128,$30,96,$10,106,$30,77,$4,809,$12,660,$2,2084,$6,1556
"Nov. 1, 2019",04/29/2020,9 - 20 - 36 - 41 - 54,22,2,"$118,000,000","$81,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,1,"$1,000",3,$200,3,$400,2,$10,108,$20,90,$10,88,$20,58,$4,603,$8,492,$2,1410,$4,1257
"Oct. 29, 2019",04/26/2020,4 - 9 - 17 - 27 - 39,22,2,"$105,000,000","$70,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,1,"$1,000",3,$200,5,$400,3,$10,142,$20,103,$10,81,$20,69,$4,602,$8,487,$2,1443,$4,1187
"Oct. 25, 2019",04/22/2020,16 - 24 - 25 - 52 - 60,6,3,"$93,000,000","$63,200,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,1,"$1,500",2,$200,4,$600,2,$10,75,$30,82,$10,80,$30,72,$4,608,$12,546,$2,1550,$6,1330
"Oct. 22, 2019",04/19/2020,5 - 11 - 14 - 23 - 25,10,4,"$82,000,000","$55,800,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",1,"$40,000",0,$500,3,"$2,000",0,$200,6,$800,7,$10,144,$40,127,$10,115,$40,104,$4,682,$16,648,$2,1521,$8,1396
"Oct. 18, 2019",04/15/2020,18 - 58 - 60 - 65 - 67,20,3,"$71,000,000","$48,400,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,1,"$1,500",0,$200,2,$600,2,$10,84,$30,72,$10,51,$30,51,$4,516,$12,451,$2,1367,$6,1153
"Oct. 15, 2019",04/12/2020,4 - 12 - 14 - 35 - 70,2,2,"$65,000,000","$44,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,1,"$1,000",0,$200,4,$400,2,$10,87,$20,81,$10,88,$20,69,$4,617,$8,513,$2,1530,$4,1261
"Oct. 11, 2019",04/08/2020,14 - 22 - 30 - 37 - 60,8,3,"$60,000,000","$41,200,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,0,"$1,500",0,$200,2,$600,7,$10,65,$30,78,$10,75,$30,57,$4,616,$12,500,$2,1441,$6,1350
"Oct. 8, 2019",04/05/2020,5 - 8 - 10 - 17 - 48,23,3,"$55,000,000","$39,000,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,3,"$1,500",3,$200,5,$600,1,$10,119,$30,95,$10,77,$30,74,$4,571,$12,503,$2,1409,$6,1142
"Oct. 4, 2019",04/01/2020,11 - 38 - 44 - 48 - 70,17,2,"$50,000,000","$36,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,1,"$1,000",0,$200,2,$400,2,$10,90,$20,80,$10,79,$20,57,$4,519,$8,503,$2,1238,$4,1181
"Oct. 1, 2019",03/29/2020,10 - 17 - 39 - 42 - 59,3,2,"$45,000,000","$31,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",2,$500,1,"$1,000",1,$200,3,$400,1,$10,86,$20,80,$10,96,$20,94,$4,665,$8,612,$2,1613,$4,1430
"Sept. 27, 2019",03/25/2020,12 - 20 - 31 - 43 - 45,20,3,"$40,000,000","$27,800,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,1,"$1,500",1,$200,2,$600,0,$10,93,$30,70,$10,70,$30,51,$4,490,$12,471,$2,1272,$6,1175
"Sept. 24, 2019",03/22/2020,6 - 14 - 24 - 42 - 46,9,4,"$227,000,000","$158,400,000",1,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",1,$500,3,"$2,000",4,$200,7,$800,6,$10,214,$40,159,$10,213,$40,129,$4,1570,$16,1070,$2,3696,$8,2637
"Sept. 20, 2019",03/18/2020,23 - 24 - 42 - 48 - 53,22,2,"$211,000,000","$145,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,4,"$1,000",0,$200,4,$400,6,$10,175,$20,123,$10,164,$20,103,$4,1157,$8,875,$2,2852,$4,2132
"Sept. 17, 2019",03/15/2020,12 - 15 - 30 - 50 - 65,1,4,"$192,000,000","$130,400,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,3,"$2,000",1,$200,6,$800,2,$10,190,$40,119,$10,131,$40,100,$4,1210,$16,870,$2,2875,$8,1915
"Sept. 13, 2019",03/11/2020,6 - 16 - 37 - 59 - 62,5,2,"$172,000,000","$117,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,2,"$1,000",1,$200,2,$400,5,$10,156,$20,116,$10,136,$20,110,$4,1169,$8,857,$2,2865,$4,2126
"Sept. 10, 2019",03/08/2020,34 - 47 - 48 - 50 - 55,24,2,"$154,000,000","$107,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,1,"$1,000",1,$200,11,$400,5,$10,155,$20,119,$10,129,$20,94,$4,999,$8,715,$2,2420,$4,1745
"Sept. 6, 2019",03/04/2020,4 - 11 - 13 - 19 - 31,10,4,"$139,000,000","$98,700,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",1,"$40,000",1,$500,4,"$2,000",1,$200,15,$800,8,$10,212,$40,146,$10,153,$40,134,$4,1041,$16,802,$2,2233,$8,1790
"Sept. 3, 2019",03/01/2020,13 - 20 - 27 - 61 - 62,5,2,"$127,000,000","$90,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,4,"$1,000",2,$200,7,$400,5,$10,151,$20,92,$10,122,$20,102,$4,887,$8,743,$2,2441,$4,1802
"Aug. 30, 2019",02/26/2020,3 - 9 - 11 - 34 - 39,10,4,"$113,000,000","$80,700,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,1,"$2,000",2,$200,6,$800,6,$10,150,$40,121,$10,130,$40,114,$4,955,$16,791,$2,2164,$8,1710
"Aug. 27, 2019",02/23/2020,8 - 12 - 23 - 39 - 43,6,2,"$103,000,000","$73,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,4,"$1,000",1,$200,7,$400,5,$10,135,$20,104,$10,108,$20,100,$4,910,$8,678,$2,2195,$4,1676
"Aug. 23, 2019",02/19/2020,11 - 15 - 37 - 54 - 68,21,2,"$90,000,000","$63,200,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,4,"$1,000",1,$200,5,$400,1,$10,109,$20,81,$10,82,$20,64,$4,728,$8,580,$2,1638,$4,1286
"Aug. 20, 2019",02/16/2020,8 - 14 - 25 - 51 - 63,4,3,"$79,000,000","$56,100,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,4,"$1,500",1,$200,3,$600,3,$10,98,$30,79,$10,110,$30,67,$4,762,$12,573,$2,1783,$6,1458
"Aug. 16, 2019",02/12/2020,4 - 14 - 24 - 26 - 46,14,2,"$70,000,000","$49,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,1,"$1,000",0,$200,9,$400,4,$10,111,$20,87,$10,96,$20,79,$4,580,$8,522,$2,1453,$4,1219
"Aug. 13, 2019",02/09/2020,7 - 27 - 31 - 34 - 51,5,3,"$65,000,000","$45,500,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,1,"$1,500",2,$200,4,$600,8,$10,104,$30,100,$10,74,$30,92,$4,748,$12,621,$2,1673,$6,1412
"Aug. 9, 2019",02/05/2020,15 - 53 - 56 - 59 - 63,1,2,"$60,000,000","$41,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",1,"$20,000",0,$500,0,"$1,000",1,$200,3,$400,2,$10,88,$20,59,$10,64,$20,57,$4,526,$8,463,$2,1391,$4,1230
"Aug. 6, 2019",02/02/2020,11 - 17 - 31 - 43 - 55,16,2,"$55,000,000","$37,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,1,"$1,000",0,$200,2,$400,7,$10,104,$20,97,$10,70,$20,68,$4,571,$8,498,$2,1363,$4,1183
"Aug. 2, 2019",01/29/2020,11 - 20 - 26 - 48 - 70,19,2,"$50,000,000","$33,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,2,"$1,000",1,$200,4,$400,3,$10,96,$20,67,$10,75,$20,71,$4,558,$8,490,$2,1369,$4,1170
"July 30, 2019",01/26/2020,10 - 24 - 28 - 33 - 38,6,3,"$45,000,000","$29,200,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,0,"$1,500",2,$200,5,$600,4,$10,95,$30,79,$10,91,$30,69,$4,639,$12,525,$2,1466,$6,1223
"July 26, 2019",01/22/2020,4 - 6 - 11 - 43 - 48,11,3,"$40,000,000","$25,900,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",1,$500,1,"$1,500",2,$200,2,$600,5,$10,92,$30,88,$10,100,$30,84,$4,699,$12,610,$2,1493,$6,1347
"July 23, 2019",01/19/2020,1 - 4 - 23 - 40 - 45,11,2,"$168,000,000","$108,500,000",1,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,3,"$1,000",6,$200,7,$400,3,$10,156,$20,103,$10,175,$20,124,$4,1231,$8,962,$2,2892,$4,2169
"July 19, 2019",01/15/2020,16 - 18 - 28 - 33 - 67,14,3,"$154,000,000","$98,800,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",1,"$30,000",0,$500,3,"$1,500",5,$200,8,$600,7,$10,133,$30,109,$10,132,$30,107,$4,947,$12,728,$2,2362,$6,1735
"July 16, 2019",01/12/2020,8 - 16 - 31 - 48 - 52,23,3,"$137,000,000","$87,900,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,2,"$1,500",1,$200,7,$600,2,$10,142,$30,98,$10,116,$30,83,$4,897,$12,675,$2,2237,$6,1660
"July 12, 2019",01/08/2020,8 - 25 - 38 - 56 - 59,7,2,"$121,000,000","$77,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,2,"$1,000",0,$200,7,$400,2,$10,139,$20,88,$10,110,$20,86,$4,945,$8,731,$2,2204,$4,1840
"July 9, 2019",01/05/2020,12 - 26 - 40 - 48 - 64,1,2,"$107,000,000","$69,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,0,"$1,000",0,$200,4,$400,4,$10,102,$20,100,$10,83,$20,79,$4,790,$8,609,$2,1855,$4,1457
"July 5, 2019",01/01/2020,6 - 38 - 47 - 57 - 63,12,2,"$95,000,000","$62,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,0,"$1,000",1,$200,7,$400,3,$10,87,$20,61,$10,90,$20,60,$4,717,$8,570,$2,1816,$4,1543
"July 2, 2019",12/29/2019,3 - 25 - 37 - 40 - 55,13,2,"$83,000,000","$54,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,4,"$1,000",0,$200,4,$400,4,$10,94,$20,76,$10,97,$20,97,$4,768,$8,653,$2,1844,$4,1594
"June 28, 2019",12/25/2019,2 - 35 - 49 - 53 - 63,1,2,"$71,000,000","$46,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,2,"$1,000",1,$200,6,$400,2,$10,104,$20,87,$10,59,$20,62,$4,612,$8,514,$2,1600,$4,1391
"June 25, 2019",12/22/2019,24 - 33 - 45 - 47 - 61,17,3,"$60,000,000","$39,400,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,1,"$1,500",3,$200,2,$600,1,$10,111,$30,101,$10,72,$30,77,$4,677,$12,564,$2,1673,$6,1335
"June 21, 2019",12/18/2019,13 - 30 - 36 - 48 - 62,18,3,"$55,000,000","$36,000,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,1,"$1,500",2,$200,3,$600,8,$10,79,$30,94,$10,73,$30,50,$4,604,$12,500,$2,1495,$6,1317
"June 18, 2019",12/15/2019,12 - 14 - 22 - 24 - 48,21,2,"$50,000,000","$32,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,3,"$1,000",0,$200,3,$400,5,$10,131,$20,97,$10,73,$20,66,$4,604,$8,569,$2,1429,$4,1390
"June 14, 2019",12/11/2019,19 - 40 - 47 - 57 - 65,6,2,"$45,000,000","$29,200,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,1,"$1,000",2,$200,3,$400,2,$10,67,$20,87,$10,65,$20,81,$4,602,$8,547,$2,1588,$4,1394
"June 11, 2019",12/08/2019,20 - 34 - 39 - 43 - 57,13,3,"$40,000,000","$25,800,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,3,"$1,500",1,$200,0,$600,3,$10,90,$30,79,$10,101,$30,89,$4,744,$12,654,$2,1971,$6,1810
"June 7, 2019",12/04/2019,17 - 19 - 27 - 40 - 68,2,3,"$530,000,000","$345,200,000",1,0,"$1,000,000",0,"$3,000,000",0,"$10,000",1,"$30,000",0,$500,4,"$1,500",3,$200,13,$600,5,$10,463,$30,311,$10,415,$30,261,$4,3204,$12,2039,$2,7539,$6,4812
"June 4, 2019",12/01/2019,25 - 37 - 46 - 48 - 68,25,2,"$475,000,000","$308,200,000",0,0,"$1,000,000",0,"$2,000,000",1,"$10,000",0,"$20,000",0,$500,6,"$1,000",6,$200,18,$400,20,$10,395,$20,266,$10,369,$20,229,$4,2697,$8,1808,$2,6938,$4,4552
"May 31, 2019",11/27/2019,7 - 8 - 26 - 65 - 67,4,3,"$444,000,000","$287,000,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",1,"$30,000",0,$500,2,"$1,500",3,$200,15,$600,11,$10,362,$30,242,$10,342,$30,231,$4,2581,$12,1818,$2,6156,$6,4228
"May 28, 2019",11/24/2019,9 - 21 - 34 - 42 - 50,21,2,"$418,000,000","$264,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,2,"$1,000",7,$200,18,$400,3,$10,289,$20,212,$10,249,$20,170,$4,2003,$8,1286,$2,4947,$4,3222
"May 24, 2019",11/20/2019,14 - 41 - 44 - 56 - 62,10,2,"$393,000,000","$247,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",2,"$20,000",0,$500,7,"$1,000",4,$200,13,$400,6,$10,310,$20,183,$10,267,$20,160,$4,1955,$8,1416,$2,4942,$4,3693
"May 21, 2019",11/17/2019,10 - 50 - 55 - 56 - 58,15,5,"$367,000,000","$228,000,000",0,0,"$1,000,000",0,"$5,000,000",0,"$10,000",0,"$50,000",0,$500,3,"$2,500",4,$200,15,"$1,000",3,$10,240,$50,185,$10,217,$50,141,$4,1775,$20,1256,$2,4345,$10,2976
"May 17, 2019",11/13/2019,5 - 17 - 28 - 32 - 63,11,3,"$339,000,000","$210,600,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,3,"$1,500",4,$200,12,$600,10,$10,252,$30,201,$10,259,$30,200,$4,1871,$12,1402,$2,4417,$6,3259
"May 14, 2019",11/10/2019,11 - 59 - 66 - 67 - 68,18,4,"$316,000,000","$196,200,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,5,"$2,000",1,$200,16,$800,11,$10,248,$40,170,$10,228,$40,158,$4,1647,$16,1168,$2,4216,$8,2930
"May 10, 2019",11/06/2019,3 - 16 - 21 - 61 - 62,19,2,"$295,000,000","$182,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",1,$500,3,"$1,000",2,$200,11,$400,7,$10,211,$20,151,$10,182,$20,143,$4,1460,$8,1210,$2,3558,$4,2609
"May 7, 2019",11/03/2019,3 - 6 - 34 - 54 - 63,19,3,"$273,000,000","$168,300,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,2,"$1,500",4,$200,16,$600,9,$10,212,$30,162,$10,178,$30,133,$4,1348,$12,1044,$2,3642,$6,2599
"May 3, 2019",10/30/2019,8 - 16 - 22 - 66 - 68,11,2,"$252,000,000","$154,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",1,"$20,000",0,$500,6,"$1,000",2,$200,12,$400,11,$10,188,$20,158,$10,180,$20,159,$4,1491,$8,1180,$2,3672,$4,2776
"April 30, 2019",10/27/2019,24 - 37 - 41 - 61 - 70,20,3,"$229,000,000","$139,800,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",1,$500,1,"$1,500",1,$200,9,$600,10,$10,170,$30,151,$10,153,$30,108,$4,1117,$12,848,$2,2827,$6,2048
"April 26, 2019",10/23/2019,9 - 17 - 23 - 30 - 46,10,4,"$212,000,000","$129,900,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,2,"$2,000",1,$200,9,$800,6,$10,195,$40,157,$10,154,$40,128,$4,1105,$16,892,$2,2673,$8,2149
"April 23, 2019",10/20/2019,7 - 24 - 30 - 48 - 67,9,4,"$192,000,000","$116,400,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,3,"$2,000",1,$200,6,$800,11,$10,182,$40,135,$10,143,$40,111,$4,1221,$16,911,$2,2860,$8,2205
"April 19, 2019",10/16/2019,18 - 25 - 43 - 44 - 57,25,4,"$175,000,000","$106,400,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,1,"$2,000",1,$200,7,$800,2,$10,135,$40,107,$10,118,$40,87,$4,904,$16,686,$2,2399,$8,1688
"April 16, 2019",10/13/2019,11 - 29 - 34 - 48 - 54,10,2,"$157,000,000","$95,200,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,4,"$1,000",2,$200,6,$400,6,$10,155,$20,118,$10,141,$20,107,$4,1097,$8,886,$2,2645,$4,2020
"April 12, 2019",10/09/2019,1 - 24 - 25 - 40 - 70,4,2,"$140,000,000","$85,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,0,"$1,000",1,$200,7,$400,7,$10,126,$20,105,$10,122,$20,82,$4,992,$8,714,$2,2328,$4,1930
"April 9, 2019",10/06/2019,11 - 22 - 34 - 44 - 58,9,2,"$120,000,000","$73,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,3,"$1,000",2,$200,3,$400,3,$10,157,$20,135,$10,149,$20,118,$4,1092,$8,896,$2,2679,$4,2184
"April 5, 2019",10/02/2019,8 - 22 - 24 - 38 - 64,21,2,"$104,000,000","$63,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,0,"$1,000",0,$200,5,$400,3,$10,119,$20,112,$10,122,$20,83,$4,769,$8,710,$2,2044,$4,1657
"April 2, 2019",09/29/2019,33 - 47 - 58 - 59 - 64,25,3,"$88,000,000","$54,000,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,0,"$1,500",1,$200,8,$600,2,$10,125,$30,94,$10,108,$30,100,$4,752,$12,667,$2,2078,$6,1691
"March 29, 2019",09/25/2019,5 - 14 - 15 - 62 - 66,3,3,"$75,000,000","$46,900,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,3,"$1,500",2,$200,2,$600,4,$10,111,$30,99,$10,101,$30,94,$4,837,$12,771,$2,2038,$6,1995
