,draw_date,draw_year,draw_month,draw_day,winning_numbers_list,winning_numbers,winning_numbers_new,ball_1,ball_2,ball_3,ball_4,ball_5,ball_6,ball_1_int,ball_2_int,ball_3_int,ball_4_int,ball_5_int,ball_6_int,odd_even,odd_even_0,odd_even_1,odd_even_2,odd_even_3,odd_even_4,odd_even_5,odd_even_6,high_low,high_low_0,high_low_1,high_low_2,high_low_3,high_low_4,high_low_5,high_low_6,IQR,IQR_0,IQR_1,IQR_2,IQR_3,IQR_4,IQR_5,IQR_6,delta_1,delta_2,delta_3,delta_4,delta_5,jackpot,jackpot_cash_value,jackpot_co_winners,match_5_prize,match_5_co_winners,match_4_prize,match_4_co_winners,match_3_prize,match_3_co_winners,match_5_2x_prize,match_5_2x_winners,match_5_3x_prize,match_5_3x_winners,match_5_4x_prize,match_5_4x_winners,match_5_5x_prize,match_5_5x_winners,match_4_2x_prize,match_4_2x_winners,match_4_3x_prize,match_4_3x_winners,match_4_4x_prize,match_4_4x_winners,match_4_5x_prize,match_4_5x_winners,match_3_2x_prize,match_3_2x_winners,match_3_3x_prize,match_3_3x_winners,match_3_4x_prize,match_3_4x_winners,match_3_5x_prize,match_3_5x_winners
1477,2006-09-27,2006,09,27,['7   9   13   17   25   29'],7   9   13   17   25   29,"[""'7'"", ""'9'"", ""'13'"", ""'17'"", ""'25'"", ""'29'""]",7,9,13,17,25,29,7,9,13,17,25,29,6,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,4,4,8,4,3105868.0,1552934.0,1,446,16,32,819,3,11129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,2006-09-23,2006,09,23,['4   5   6   7   26   39'],4   5   6   7   26   39,"[""'4'"", ""'5'"", ""'6'"", ""'7'"", ""'26'"", ""'39'""]",4,5,6,7,26,39,4,5,6,7,26,39,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,1,1,1,19,13,2904926.0,1452463.0,0,586,14,37,832,3,12427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,2006-09-20,2006,09,20,['12   21   29   30   35   40'],12   21   29   30   35   40,"[""'12'"", ""'21'"", ""'29'"", ""'30'"", ""'35'"", ""'40'""]",12,21,29,30,35,40,12,21,29,30,35,40,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,9,8,1,5,5,2700000.0,1350000.0,0,1814,4,42,635,3,9276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,2006-09-16,2006,09,16,['15   20   28   33   37   42'],15   20   28   33   37   42,"[""'15'"", ""'20'"", ""'28'"", ""'33'"", ""'37'"", ""'42'""]",15,20,28,33,37,42,15,20,28,33,37,42,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,8,5,4,5,2500000.0,1250000.0,0,835,9,48,578,4,9233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,2006-09-13,2006,09,13,['15   33   36   38   40   41'],15   33   36   38   40   41,"[""'15'"", ""'33'"", ""'36'"", ""'38'"", ""'40'"", ""'41'""]",15,33,36,38,40,41,15,33,36,38,40,41,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,18,3,2,2,1,2300000.0,1150000.0,0,564,12,47,536,4,7994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,2006-09-09,2006,09,09,['5   7   14   24   35   42'],5   7   14   24   35   42,"[""'5'"", ""'7'"", ""'14'"", ""'24'"", ""'35'"", ""'42'""]",5,7,14,24,35,42,5,7,14,24,35,42,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,2,7,10,11,7,2100000.0,1050000.0,0,466,15,33,787,3,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,2006-09-06,2006,09,06,['5   8   10   17   19   21'],5   8   10   17   19   21,"[""'5'"", ""'8'"", ""'10'"", ""'17'"", ""'19'"", ""'21'""]",5,8,10,17,19,21,5,8,10,17,19,21,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,3,2,7,2,2,1900000.0,950000.0,0,306,20,30,747,3,9660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,2006-09-02,2006,09,02,['9   11   21   23   31   39'],9   11   21   23   31   39,"[""'9'"", ""'11'"", ""'21'"", ""'23'"", ""'31'"", ""'39'""]",9,11,21,23,31,39,9,11,21,23,31,39,6,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,2,10,2,8,8,1698696.0,849348.0,0,485,14,38,655,3,9634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,2006-08-30,2006,08,30,['1   11   17   25   31   33'],1   11   17   25   31   33,"[""'1'"", ""'11'"", ""'17'"", ""'25'"", ""'31'"", ""'33'""]",1,11,17,25,31,33,1,11,17,25,31,33,6,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,10,6,8,6,2,1507371.0,753685.0,0,396,15,33,670,3,8355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,2006-08-26,2006,08,26,['3   10   16   20   31   38'],3   10   16   20   31   38,"[""'3'"", ""'10'"", ""'16'"", ""'20'"", ""'31'"", ""'38'""]",3,10,16,20,31,38,3,10,16,20,31,38,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,7,6,4,11,7,1340223.0,670111.0,0,583,11,37,633,3,8792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,2006-08-23,2006,08,23,['1   5   12   13   22   42'],1   5   12   13   22   42,"[""'1'"", ""'5'"", ""'12'"", ""'13'"", ""'22'"", ""'42'""]",1,5,12,13,22,42,1,5,12,13,22,42,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,4,7,1,9,20,1159843.0,579921.0,0,437,13,35,606,3,8697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,2006-08-19,2006,08,19,['14   18   28   31   39   41'],14   18   28   31   39   41,"[""'14'"", ""'18'"", ""'28'"", ""'31'"", ""'39'"", ""'41'""]",14,18,28,31,39,41,14,18,28,31,39,41,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,10,3,8,2,2070784.0,1035392.0,1,687,10,48,534,4,8439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,2006-08-16,2006,08,16,['7   11   23   29   35   42'],7   11   23   29   35   42,"[""'7'"", ""'11'"", ""'23'"", ""'29'"", ""'35'"", ""'42'""]",7,11,23,29,35,42,7,11,23,29,35,42,5,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,4,12,6,6,7,1877382.0,938691.0,0,406,15,38,598,3,8967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,2006-08-12,2006,08,12,['2   7   17   27   33   36'],2   7   17   27   33   36,"[""'2'"", ""'7'"", ""'17'"", ""'27'"", ""'33'"", ""'36'""]",2,7,17,27,33,36,2,7,17,27,33,36,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,5,10,10,6,3,1705829.0,852914.0,0,590,11,35,690,3,9341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,2006-08-09,2006,08,09,['4   5   15   18   24   33'],4   5   15   18   24   33,"[""'4'"", ""'5'"", ""'15'"", ""'18'"", ""'24'"", ""'33'""]",4,5,15,18,24,33,4,5,15,18,24,33,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,10,3,6,9,1523006.0,761503.0,0,944,6,41,511,3,7914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,2006-08-05,2006,08,05,['6   13   17   20   33   36'],6   13   17   20   33   36,"[""'6'"", ""'13'"", ""'17'"", ""'20'"", ""'33'"", ""'36'""]",6,13,17,20,33,36,6,13,17,20,33,36,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,7,4,3,13,3,1363603.0,681801.0,0,980,7,39,654,3,8864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,2006-08-02,2006,08,02,['6   20   30   36   37   40'],6   20   30   36   37   40,"[""'6'"", ""'20'"", ""'30'"", ""'36'"", ""'37'"", ""'40'""]",6,20,30,36,37,40,6,20,30,36,37,40,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,14,10,6,1,3,1170520.0,585260.0,0,466,13,45,503,4,7363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,2006-07-29,2006,07,29,['3   18   19   26   27   34'],3   18   19   26   27   34,"[""'3'"", ""'18'"", ""'19'"", ""'26'"", ""'27'"", ""'34'""]",3,18,19,26,27,34,3,18,19,26,27,34,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,15,1,7,1,7,4865926.0,2432963.0,1,439,21,47,735,3,12692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,2006-07-26,2006,07,26,['2   10   15   17   23   32'],2   10   15   17   23   32,"[""'2'"", ""'10'"", ""'15'"", ""'17'"", ""'23'"", ""'32'""]",2,10,15,17,23,32,2,10,15,17,23,32,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,8,5,2,6,9,4606261.0,2303130.0,0,401,21,42,747,3,11587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,2006-07-22,2006,07,22,['9   12   13   33   34   41'],9   12   13   33   34   41,"[""'9'"", ""'12'"", ""'13'"", ""'33'"", ""'34'"", ""'41'""]",9,12,13,33,34,41,9,12,13,33,34,41,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,3,1,20,1,7,4369287.0,2184643.0,0,662,13,48,664,3,11423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,2006-07-19,2006,07,19,['10   13   17   19   25   26'],10   13   17   19   25   26,"[""'10'"", ""'13'"", ""'17'"", ""'19'"", ""'25'"", ""'26'""]",10,13,17,19,25,26,10,13,17,19,25,26,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,4,2,6,1,4126906.0,2063453.0,0,443,18,39,753,3,11447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,2006-07-15,2006,07,15,['11   15   27   32   33   36'],11   15   27   32   33   36,"[""'11'"", ""'15'"", ""'27'"", ""'32'"", ""'33'"", ""'36'""]",11,15,27,32,33,36,11,15,27,32,33,36,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,4,12,5,1,3,3902498.0,1951249.0,0,571,14,46,639,3,10204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,2006-07-12,2006,07,12,['4   6   13   19   33   42'],4   6   13   19   33   42,"[""'4'"", ""'6'"", ""'13'"", ""'19'"", ""'33'"", ""'42'""]",4,6,13,19,33,42,4,6,13,19,33,42,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,2,7,6,14,9,3700000.0,1850000.0,0,352,21,40,679,3,10317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,2006-07-08,2006,07,08,['12   17   25   29   30   31'],12   17   25   29   30   31,"[""'12'"", ""'17'"", ""'25'"", ""'29'"", ""'30'"", ""'31'""]",12,17,25,29,30,31,12,17,25,29,30,31,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,8,4,1,1,3500000.0,1750000.0,0,395,20,42,694,3,10988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,2006-07-05,2006,07,05,['15   19   25   35   38   41'],15   19   25   35   38   41,"[""'15'"", ""'19'"", ""'25'"", ""'35'"", ""'38'"", ""'41'""]",15,19,25,35,38,41,15,19,25,35,38,41,5,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,6,10,3,3,3300000.0,1650000.0,0,967,7,47,537,4,8186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,2006-07-01,2006,07,01,['5   18   19   23   26   27'],5   18   19   23   26   27,"[""'5'"", ""'18'"", ""'19'"", ""'23'"", ""'26'"", ""'27'""]",5,18,19,23,26,27,5,18,19,23,26,27,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,13,1,4,3,1,3100000.0,1550000.0,0,305,25,38,738,3,10922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,2006-06-28,2006,06,28,['4   7   21   26   31   33'],4   7   21   26   31   33,"[""'4'"", ""'7'"", ""'21'"", ""'26'"", ""'31'"", ""'33'""]",4,7,21,26,31,33,4,7,21,26,31,33,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,3,14,5,5,2,2900000.0,1450000.0,0,559,12,38,648,3,9667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,2006-06-24,2006,06,24,['12   21   23   24   34   37'],12   21   23   24   34   37,"[""'12'"", ""'21'"", ""'23'"", ""'24'"", ""'34'"", ""'37'""]",12,21,23,24,34,37,12,21,23,24,34,37,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,9,2,1,10,3,2700000.0,1350000.0,0,508,14,48,548,3,9101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,2006-06-21,2006,06,21,['3   5   14   20   30   32'],3   5   14   20   30   32,"[""'3'"", ""'5'"", ""'14'"", ""'20'"", ""'30'"", ""'32'""]",3,5,14,20,30,32,3,5,14,20,30,32,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,2,9,6,10,2,2500000.0,1250000.0,0,408,16,41,591,3,9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,2006-06-17,2006,06,17,['5   11   20   25   39   40'],5   11   20   25   39   40,"[""'5'"", ""'11'"", ""'20'"", ""'25'"", ""'39'"", ""'40'""]",5,11,20,25,39,40,5,11,20,25,39,40,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,6,9,5,14,1,2300000.0,1150000.0,0,518,14,38,710,3,9962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,2006-06-14,2006,06,14,['7   11   14   20   37   38'],7   11   14   20   37   38,"[""'7'"", ""'11'"", ""'14'"", ""'20'"", ""'37'"", ""'38'""]",7,11,14,20,37,38,7,11,14,20,37,38,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,4,3,6,17,1,2100000.0,1050000.0,0,488,13,42,560,3,8766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,2006-06-10,2006,06,10,['15   17   24   30   35   36'],15   17   24   30   35   36,"[""'15'"", ""'17'"", ""'24'"", ""'30'"", ""'35'"", ""'36'""]",15,17,24,30,35,36,15,17,24,30,35,36,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,2,7,6,5,1,1900000.0,950000.0,0,966,7,45,557,3,8459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,2006-06-07,2006,06,07,['13   27   29   32   33   34'],13   27   29   32   33   34,"[""'13'"", ""'27'"", ""'29'"", ""'32'"", ""'33'"", ""'34'""]",13,27,29,32,33,34,13,27,29,32,33,34,4,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,14,2,3,1,1,1700000.0,850000.0,0,568,11,51,456,4,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,2006-06-03,2006,06,03,['3   6   10   18   21   25'],3   6   10   18   21   25,"[""'3'"", ""'6'"", ""'10'"", ""'18'"", ""'21'"", ""'25'""]",3,6,10,18,21,25,3,6,10,18,21,25,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,3,4,8,3,4,1519693.0,759846.0,0,387,17,34,713,3,9899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,2006-05-31,2006,05,31,['5   10   32   33   36   39'],5   10   32   33   36   39,"[""'5'"", ""'10'"", ""'32'"", ""'33'"", ""'36'"", ""'39'""]",5,10,32,33,36,39,5,10,32,33,36,39,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,5,22,1,3,3,1334387.0,667193.0,0,624,9,45,460,4,6878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,2006-05-27,2006,05,27,['10   14   15   29   33   37'],10   14   15   29   33   37,"[""'10'"", ""'14'"", ""'15'"", ""'29'"", ""'33'"", ""'37'""]",10,14,15,29,33,37,10,14,15,29,33,37,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,4,1,14,4,4,1176419.0,588209.0,0,696,9,47,497,4,7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,2006-05-24,2006,05,24,['1   21   23   24   31   35'],1   21   23   24   31   35,"[""'1'"", ""'21'"", ""'23'"", ""'24'"", ""'31'"", ""'35'""]",1,21,23,24,31,35,1,21,23,24,31,35,5,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,20,2,1,7,4,4015452.0,2007726.0,2,690,11,47,596,3,9739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,2006-05-20,2006,05,20,['3   5   25   27   29   37'],3   5   25   27   29   37,"[""'3'"", ""'5'"", ""'25'"", ""'27'"", ""'29'"", ""'37'""]",3,5,25,27,29,37,3,5,25,27,29,37,6,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,2,20,2,2,8,3801787.0,1900893.0,0,573,14,41,730,3,11326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,2006-05-17,2006,05,17,['6   15   17   26   27   39'],6   15   17   26   27   39,"[""'6'"", ""'15'"", ""'17'"", ""'26'"", ""'27'"", ""'39'""]",6,15,17,26,27,39,6,15,17,26,27,39,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,9,2,9,1,12,3575924.0,1787962.0,0,469,16,44,640,3,10065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,2006-05-13,2006,05,13,['14   15   22   28   31   38'],14   15   22   28   31   38,"[""'14'"", ""'15'"", ""'22'"", ""'28'"", ""'31'"", ""'38'""]",14,15,22,28,31,38,14,15,22,28,31,38,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,7,6,3,7,3364505.0,1682252.0,0,539,15,44,677,3,10140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,2006-05-10,2006,05,10,['1   7   24   29   36   41'],1   7   24   29   36   41,"[""'1'"", ""'7'"", ""'24'"", ""'29'"", ""'36'"", ""'41'""]",1,7,24,29,36,41,1,7,24,29,36,41,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,6,17,5,7,5,3137001.0,1568500.0,0,559,13,46,583,3,9949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,2006-05-06,2006,05,06,['4   11   25   26   34   35'],4   11   25   26   34   35,"[""'4'"", ""'11'"", ""'25'"", ""'26'"", ""'34'"", ""'35'""]",4,11,25,26,34,35,4,11,25,26,34,35,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,7,14,1,8,1,2932537.0,1466268.0,0,591,13,45,634,3,10413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,2006-05-03,2006,05,03,['1   8   10   20   24   39'],1   8   10   20   24   39,"[""'1'"", ""'8'"", ""'10'"", ""'20'"", ""'24'"", ""'39'""]",1,8,10,20,24,39,1,8,10,20,24,39,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,7,2,10,4,15,2716134.0,1358067.0,0,585,12,40,654,3,9970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,2006-04-29,2006,04,29,['7   8   22   26   27   39'],7   8   22   26   27   39,"[""'7'"", ""'8'"", ""'22'"", ""'26'"", ""'27'"", ""'39'""]",7,8,22,26,27,39,7,8,22,26,27,39,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,14,4,1,12,2518419.0,1259209.0,0,532,14,40,684,3,10343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,2006-04-26,2006,04,26,['9   10   16   24   31   32'],9   10   16   24   31   32,"[""'9'"", ""'10'"", ""'16'"", ""'24'"", ""'31'"", ""'32'""]",9,10,16,24,31,32,9,10,16,24,31,32,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,6,8,7,1,2308701.0,1154350.0,0,443,15,40,612,3,8994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,2006-04-22,2006,04,22,['4   12   17   20   25   37'],4   12   17   20   25   37,"[""'4'"", ""'12'"", ""'17'"", ""'20'"", ""'25'"", ""'37'""]",4,12,17,20,25,37,4,12,17,20,25,37,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,8,5,3,5,12,2121754.0,1060877.0,0,340,21,42,635,3,9937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,2006-04-19,2006,04,19,['8   16   37   39   41   42'],8   16   37   39   41   42,"[""'8'"", ""'16'"", ""'37'"", ""'39'"", ""'41'"", ""'42'""]",8,16,37,39,41,42,8,16,37,39,41,42,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,8,21,2,2,1,1920787.0,960393.0,0,526,12,45,526,3,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,2006-04-15,2006,04,15,['3   7   18   23   24   29'],3   7   18   23   24   29,"[""'3'"", ""'7'"", ""'18'"", ""'23'"", ""'24'"", ""'29'""]",3,7,18,23,24,29,3,7,18,23,24,29,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,4,11,5,1,5,1743046.0,871523.0,0,351,20,38,684,3,10409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,2006-04-12,2006,04,12,['5   7   18   21   29   38'],5   7   18   21   29   38,"[""'5'"", ""'7'"", ""'18'"", ""'21'"", ""'29'"", ""'38'""]",5,7,18,21,29,38,5,7,18,21,29,38,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,11,3,8,9,1545577.0,772788.0,0,340,19,38,632,3,9252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,2006-04-08,2006,04,08,['12   16   24   25   29   34'],12   16   24   25   29   34,"[""'12'"", ""'16'"", ""'24'"", ""'25'"", ""'29'"", ""'34'""]",12,16,24,25,29,34,12,16,24,25,29,34,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,8,1,4,5,1363367.0,681683.0,0,525,13,43,595,3,8971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,2006-04-05,2006,04,05,['2   3   5   13   17   42'],2   3   5   13   17   42,"[""'2'"", ""'3'"", ""'5'"", ""'13'"", ""'17'"", ""'42'""]",2,3,5,13,17,42,2,3,5,13,17,42,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,2,8,4,25,1171354.0,585677.0,0,290,21,34,671,3,9917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,2006-04-01,2006,04,01,['4   6   16   25   28   41'],4   6   16   25   28   41,"[""'4'"", ""'6'"", ""'16'"", ""'25'"", ""'28'"", ""'41'""]",4,6,16,25,28,41,4,6,16,25,28,41,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,10,9,3,13,2832134.0,1416067.0,1,388,21,39,767,3,10953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,2006-03-29,2006,03,29,['10   31   32   37   40   41'],10   31   32   37   40   41,"[""'10'"", ""'31'"", ""'32'"", ""'37'"", ""'40'"", ""'41'""]",10,31,32,37,40,41,10,31,32,37,40,41,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,21,1,5,3,1,2602580.0,1301290.0,0,891,8,52,514,4,8692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,2006-03-25,2006,03,25,['20   21   27   34   35   40'],20   21   27   34   35   40,"[""'20'"", ""'21'"", ""'27'"", ""'34'"", ""'35'"", ""'40'""]",20,21,27,34,35,40,20,21,27,34,35,40,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,6,7,1,5,2401983.0,1200991.0,0,648,12,53,541,4,9533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
