Game,Store,Address,City,ZIP,Number of winners sold,Total amount won
Pick 3,BIG D'S LIQUOR,10651 MELODY DR,DENVER,80234,2,$580
Pick 3,BIG 'D' SUPERFOODS,1100 E MAIN ST,FLORENCE,81226,8,"$2,340"
Pick 3,BIG LIQUOR WAREHOUSE,"100 S ABILENE ST
UNIT A",AURORA,80012,5,"$2,450"
Pick 3,BILLY'S CASINO,233 E BENNETT AVE,CRIPPLE CREEK,80813,7,"$2,220"
Pick 3,BINAYAK FOOD AND GAS,19275 E COLFAX AVE,AURORA,80011,14,"$8,900"
Pick 3,BITTERSWEET LIQUORS,3504 W 10TH ST,GREELEY,80634,6,"$1,950"
Pick 3,BJ LIQUORS,4211 E MISSISSIPPI AVE,DENVER,80246,5,"$1,490"
Pick 3,BLACK FOREST POST OFFICE,"11425 BLACK FOREST RD
STE 4",COLORADO SPRINGS,80908,4,"$1,580"
Pick 3,BLAIRS TRUCKSTOP,2127 E MAIN ST,MONTROSE,81401,6,"$1,950"
Pick 3,BLANTON'S MOUNTAIN MART,609 MAIN ST,WALDEN,80480,11,"$5,220"
Pick 3,B & L LIQUOR,227 W 3RD STREET,WRAY,80758,13,"$3,290"
Pick 3,BLUE NILE FOOD & CIGARETTES,10890 DARTMOUTH AVE #18,AURORA,80014,10,"$5,020"
Pick 3,BLUFFS WINE & LIQUOR,"3609 AUSTIN BLUFFS PKWY
STE 26",COLORADO SPRINGS,80918,2,$540
Pick 3,BOBS LIQUOR,3519 N EL PASO ST,COLORADO SPRINGS,80907,7,"$2,630"
Pick 3,BONNY HYLAND LIQUOR,1114 BONFORTE BLVD,PUEBLO,81001,2,$790
Pick 3,BOOKCLIFF LIQUORS,3026 F ROAD,GRAND JUNCTION,81504,2,$790
Pick 3,BOOZE BARN,"12720 COLORADO BLVD
UNIT B",THORNTON,80241,1,$500
Pick 3,BOOZE BROTHERS LIQUOR,"2321 W 27TH ST
UNIT 512",GREELEY,80634,130,"$51,720"
Pick 3,BOOZERS RESERVE LIST,22691 E AURORA PKWY #B1,AURORA,80016,16,"$5,730"
Pick 3,BORDERLINE #1,68947 US HWY 85,CARR,80612,408,"$149,480"
Pick 3,BOSS LIQUORS,5781 E 128TH AVE,THORNTON,80602,3,"$1,370"
Pick 3,BOTTLE BARN,1720 S BUCKLEY RD,AURORA,80017,9,"$2,950"
Pick 3,BOULDER GENERAL STORE,"1401 WALNUT ST
STE 120",BOULDER,80302,6,"$1,790"
Pick 3,BOWLERO LANES,"1000 W 6TH ST
STE J",PUEBLO,81003,1,$290
Pick 3,BOWMAR'S GAS EXPRESS,5200 S LOWELL BLVD,LITTLETON,80123,26,"$10,350"
Pick 3,BOW MART,5198 S LOWELL BLVD,LITTLETON,80123,85,"$30,400"
Pick 3,BQ FOOD & SPIRITS,16961 E QUINCY AVE C-1,AURORA,80015,4,"$1,160"
Pick 3,BREAKFAST KING,1100 S SANTA FE,DENVER,80223,1,$290
Pick 3,BREAK TIME,15015 E HINSDALE DRIVE,CENTENNIAL,80112,11,"$4,140"
Pick 3,BRIGGSDALE GAS & GO,38657 HWY 14,BRIGGSDALE,80611,1,$500
Pick 3,BRIGHTON CONVENIENCE STORE,55 W BROMLEY LN,BRIGHTON,80601,14,"$4,430"
Pick 3,BRIGHTON CORNERSTOP,21 WELD CO RD 27,BRIGHTON,80603,13,"$7,870"
Pick 3,BRIGHTON LIQUOR,611 S 4TH AVE,BRIGHTON,80601,1,$250
Pick 3,BRISTOL POINTE LIQUORS,852 S BUCKLEY RD,AURORA,80017,23,"$6,600"
Pick 3,BROADWAY DISCOUNT LIQUOR,4615 S BROADWAY,ENGLEWOOD,80113,23,"$7,790"
Pick 3,BROADWAY SINCLAIR,6185 BROADWAY W 62ND AVE,DENVER,80216,4,"$1,540"
Pick 3,BRUCE INC,3400 N COLORADO BLVD,DENVER,80205,6,"$1,810"
Pick 3,BRYANT CONVENIENCE,510 BRYANT ST,DENVER,80204,2,$580
Pick 3,BUCKINGHAM LIQUOR,11093 E MISSISSIPPI AVE,AURORA,80012,1,$500
Pick 3,BUCKLEY DISCOUNT LIQUORS,"17150 E ILIFF AVE
STE A1",AURORA,80013,12,"$5,720"
Pick 3,BUNGALOW LIQUORS,3000 W ALAMEDA AVE,DENVER,80219,1,$290
Pick 3,BURLINGTON LIQUOR,430 S LINCOLN ST,BURLINGTON,80807,2,$620
Pick 3,BUTCH'S SKYBOX LOUNGE,2102 E BIJOU ST,COLORADO SPRINGS,80909,1,$250
Pick 3,BYERS GENERAL STORE,568 US HIGHWAY 36,BYERS,80103,4,"$1,490"
Pick 3,BYERS THRIFT STORE INC,527 N HWY 36,BYERS,80103,2,$790
Pick 3,CADDY SHACK,4856 GALLEY RD,COLORADO SPRINGS,80915,2,$980
Pick 3,CANTINA LIQUORS,8310 SIXTH ST,WELLINGTON,80549,2,$580
Pick 3,CANYON CONVENIENCE,1134 N 12TH STREET,GRAND JUNCTION,81501,13,"$5,410"
Pick 3,CAPITOL CONVENIENCE,1300 PEARL STREET,DENVER,80203,1,$580
Pick 3,CAPITOL HEIGHTS PHARMACY,1200 MADISON STREET,DENVER,80206,8,"$2,310"
Pick 3,CAPITOL MARKET LLC,1300 N GRANT ST,DENVER,80203,5,"$2,900"
Pick 3,CAPSHAW LIQUORS,1555 S HAVANA ST #D,AURORA,80012,3,"$1,540"
Pick 3,CARBON VALLEY LIQUOR,"8196 COLORADO BLVD
UNIT N1",FIRESTONE,80504,1,$330
Pick 3,CARLIE'S CONVENIENCE,1584 MEADOWBROOK PKWY,COLORADO SPRINGS,80915,12,"$3,690"
Pick 3,CARNICERIA LATINA,2272 S CHAMBERS RD,AURORA,80014,19,"$8,200"
Pick 3,CASTANEDA'S MEXICAN MARKET,"150 E BEAVER CREEK BLVD
UNIT B 106A",AVON,81620,4,"$1,360"
Pick 3,CASTLE ROCK LIQUORS,1001 CAPRICE DR,CASTLE ROCK,80109,6,"$1,940"
Pick 3,CAT'S CORNER,411 BROADWAY,PENROSE,81240,2,$980
Pick 3,CEDAREDGE FOODTOWN,210 SE INDEPENDENCE AVE,CEDAREDGE,81413,5,"$1,870"
Pick 3,CEDAR GS LLC,489 5TH AVE,DEER TRAIL,80105,3,"$1,500"
Pick 3,CENTAUR FOOD AND FUEL,1208 CENTAUR VILLAGE DR,LAFAYETTE,80026,9,"$3,860"
Pick 3,CENTRAL PARK LIQUOR OF STEAMBT,1835 CENTRAL PARK DR,STEAMBOAT SPRINGS,80487,6,"$1,850"
Pick 3,C & F FOOD STORE #1,859 PITKIN AVE,GRAND JUNCTION,81501,11,"$3,200"
Pick 3,C & F FOOD STORE #10,437 32 ROAD,CLIFTON,81520,15,"$5,350"
Pick 3,C & F FOOD STORE #2,3199 MESA AVE,GRAND JUNCTION,81504,2,$500
Pick 3,C & F FOOD STORE #4,598 25TH RD,GRAND JUNCTION,81505,11,"$3,710"
Pick 3,C & F FOOD STORE #5,422 32 ROAD,CLIFTON,81520,4,"$1,470"
Pick 3,C & F FOOD STORE #8,208 W 8 ST,PALISADE,81526,2,$580
Pick 3,C & F FOOD STORE #9,2847 NORTH AVE,GRAND JUNCTION,81501,11,"$3,710"
Pick 3,CHAMBERS GAS & WASH,5103 CHAMBERS RD,DENVER,80239,50,"$16,880"
Pick 3,CHAMBERS LIQ MART AURORA,15201 E COLFAX AVE #A,AURORA,80011,14,"$6,750"
Pick 3,CHAMBERS LLC,15330 E 120TH AVE,COMMERCE CITY,80022,3,"$2,000"
Pick 3,CHAMBERS PLACE LIQUORS,4856 CHAMBERS RD,DENVER,80239,12,"$5,070"
Pick 3,CHAMBERS WINE & LIQUORS,15260 E ILIFF AVE,AURORA,80014,5,"$2,000"
Pick 3,CHARLIES MARKET,214 S MAIN STREET,LA VETA,81055,4,"$1,200"
Pick 3,CHECK EXCHANGE,1605 9TH ST,GREELEY,80631,1,$250
Pick 3,CHEERS LIQUOR MART,1105 N CIRCLE DR,COLORADO SPRINGS,80909,5,"$1,820"
Pick 3,CHERRY CREEK FOOD & GAS CONOCO,505 E SPEER BLVD,DENVER,80203,3,"$1,580"
Pick 3,CHERRY CREEK LIQUOR,13750 E QUINCY AVE,AURORA,80015,13,"$5,260"
Pick 3,CHEYENNE MOUNTAIN LIQUORS,730 CHEYENNE MEADOWS RD,COLORADO SPRINGS,80906,8,"$2,650"
Pick 3,CHRISTIES LIQUOR,228 STEGOSAURUS FREEWAY,DINOSAUR,81610,1,$400
Pick 3,CIGARETTE PLUS,10970 S PARKER RD #A10,PARKER,80134,4,"$1,080"
Pick 3,CIGARETTE PLUS,15342 E ALAMEDA PKWY #32,AURORA,80017,9,"$2,940"
Pick 3,CIGARETTES CHEAPER,2644 11TH AVE #C,GREELEY,80631,14,"$6,630"
Pick 3,CIGARETTES & GIFTS,11870 WASHINGTON STREET,NORTHGLENN,80233,2,$870
Pick 3,CIGARETTES SHOP,"15473 E HAMPDEN AVE
STE F",AURORA,80013,17,"$5,680"
Pick 3,CIGARETTE TIME,10295 WASHINGTON ST,THORNTON,80229,15,"$4,150"
Pick 3,CIMARRON LIQUORS,11078 CIMARRON ST UNIT I,FIRESTONE,80504,5,"$1,820"
Pick 3,CIRCLE K #2703290,411 W FLORIDA AVENUE,DENVER,80223,6,"$2,690"
Pick 3,CIRCLE K #2703291,6135 N CAREFREE CIRCLE,COLORADO SPRINGS,80922,46,"$17,170"
Pick 3,CIRCLE K #2703292,605 S.EMERY STREET,LONGMONT,80501,3,$940
Pick 3,CIRCLE K #2703294,1255 ACADEMY PARK LOOP,COLORADO SPRINGS,80910,8,"$2,350"
Pick 3,CIRCLE K #2703598,613 MEADOWBROOK PKWY,COLORADO SPRINGS,80915,2,$620
Pick 3,CIRCLE K #2704590,7492 BLACK FOREST RD,COLORADO SPRINGS,80910,3,$870
Pick 3,CIRCLE K #2709837,5885 CONSTITUTION AVE,COLORADO SPRINGS,80915,22,"$7,670"
Pick 3,CIRCLE K #2709838,6560 S ACADEMY BLVD,COLORADO SPRINGS,80906,93,"$34,570"
Pick 3,CIRCLE K #2709839,12051 N HURON ST,WESTMINSTER,80234,14,"$4,880"
Pick 3,CIRCLE K #2709840,7055 COMMERCE CNTR DR,COLORADO SPRINGS,80919,23,"$7,690"
Pick 3,CIRCLE K #2709841,1190 W BAPTIST RD,COLORADO SPRINGS,80921,13,"$4,200"
Pick 3,CIRCLE K #2709842,4570 CHAMBERS RD,DENVER,80239,54,"$17,690"
Pick 3,CIRCLE K #2709843,7480 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,80923,12,"$3,880"
Pick 3,CIRCLE K #2709844,4020 E 104TH,THORNTON,80233,10,"$4,200"
Pick 3,CIRCLE K #2709845,10553 E BRIARWOOD CIR,ENGLEWOOD,80112,20,"$9,850"
Pick 3,CIRCLE K #2709846,10963 W I-25 FRONTAGE RD,LONGMONT,80504,2,$540
Pick 3,CIRCLE K #2709847,120 S ROCKRIMMON BLVD,COLORADO SPRINGS,80919,35,"$12,080"
Pick 3,CIRCLE K #2709848,1204 E PIKES PEAK,COLORADO SPRINGS,80909,20,"$8,420"
Pick 3,CIRCLE K #2709850,12801 WASHINGTON ST,THORNTON,80241,9,"$5,360"
Pick 3,CIRCLE K #2709851,1480 CANYON BLVD,BOULDER,80302,5,"$1,580"
Pick 3,CIRCLE K #2709852,15291 E HAMPDEN AVE,AURORA,80014,20,"$6,640"
Pick 3,CIRCLE K #2709853,15593 E ILIFF AVE,AURORA,80013,44,"$21,200"
Pick 3,CIRCLE K #2709854,1600 S COLORADO BLVD,DENVER,80222,15,"$6,850"
Pick 3,CIRCLE K #2709855,16070 E 6TH AVE,AURORA,80011,18,"$7,940"
Pick 3,CIRCLE K #2709858,225 W SOUTH BOULDER RD,LAFAYETTE,80026,42,"$13,670"
Pick 3,CIRCLE K #2709859,2265 E 120TH AVE,NORTHGLENN,80233,17,"$7,290"
Pick 3,CIRCLE K #2709860,23 W WOLFENSBERGER,CASTLE ROCK,80109,29,"$13,350"
Pick 3,CIRCLE K #2709861,2877 BASELINE RD,BOULDER,80303,8,"$2,280"
Pick 3,CIRCLE K #2709862,290 W 104TH AVE,NORTHGLENN,80234,6,"$2,330"
Pick 3,CIRCLE K #2709864,298 S POTOMAC,AURORA,80012,35,"$13,390"
Pick 3,CIRCLE K #2709865,3040 N BROADWAY,BOULDER,80304,62,"$27,460"
Pick 3,CIRCLE K #2709866,3185 28TH ST,BOULDER,80301,1,$290
Pick 3,CIRCLE K #2709867,3595 S YOSEMITE,DENVER,80237,38,"$16,110"
Pick 3,CIRCLE K #2709868,3600 W 38TH AVE,DENVER,80211,20,"$7,880"
Pick 3,CIRCLE K #2709870,3805 KIPLING ST,WHEAT RIDGE,80033,7,"$4,050"
Pick 3,CIRCLE K #2709871,3805 MAIZELAND,COLORADO SPRINGS,80909,21,"$7,270"
Pick 3,CIRCLE K #2709872,4200 S PARKER RD,AURORA,80014,18,"$8,280"
Pick 3,CIRCLE K #2709873,425 HWY 287,BROOMFIELD,80020,23,"$8,420"
Pick 3,CIRCLE K #2709876,5095 S FEDERAL BLVD,ENGLEWOOD,80110,26,"$10,500"
Pick 3,CIRCLE K #2709877,6768 W OTTAWA AVE,LITTLETON,80128,7,"$2,420"
Pick 3,CIRCLE K #2709878,7425 E ARAPAHOE,ENGLEWOOD,80112,8,"$3,330"
Pick 3,CIRCLE K #2709879,7550 S UNIVERSITY BLVD,LITTLETON,80122,2,$790
Pick 3,CIRCLE K #2709880,7701 E ORCHARD RD,GREENWOOD VILLAGE,80111,8,"$4,280"
Pick 3,CIRCLE K #2709881,7805 N ACADEMY BLVD,COLORADO SPRINGS,80920,20,"$8,270"
Pick 3,CIRCLE K #2709882,7805 W 92ND AVE,WESTMINSTER,80021,22,"$9,450"
Pick 3,CIRCLE K #2709883,8815 N FEDERAL BLVD,DENVER,80260,87,"$31,810"
Pick 3,CIRCLE K #2709884,9207 W JEWELL AVE,DENVER,80232,13,"$5,140"
Pick 3,CIRCLE K #2709885,4885 KIPLING,WHEAT RIDGE,80033,4,"$1,580"
Pick 3,CIRCLE K #2709886,9275 S BROADWAY,HIGHLANDS RANCH,80129,8,"$2,540"
Pick 3,CIRCLE K #2709887,2890 S CIRCLE DR,COLORADO SPRINGS,80906,15,"$5,550"
Pick 3,CIRCLE K #2709888,15065 W COLFAX AVE,LAKEWOOD,80401,18,"$5,820"
Pick 3,CIRCLE K #2709889,10363 N FEDERAL BLVD,WESTMINSTER,80260,25,"$11,210"
Pick 3,CIRCLE K #2709890,600 S BUCKLEY RD,AURORA,80017,86,"$28,690"
Pick 3,CIRCLE K #2709891,1124 FRANCES ST,LONGMONT,80501,25,"$8,750"
Pick 3,CIRCLE K #2709892,8663 S QUEBEC ST,LITTLETON,80130,22,"$9,580"
Pick 3,CIRCLE K #2709894,1240 E 1ST AVE,BROOMFIELD,80020,17,"$5,860"
Pick 3,CIRCLE K #2709896,22998 E SMOKY HILL RD,AURORA,80016,19,"$6,910"
Pick 3,CIRCLE K #2709897,210 N ACADEMY BLVD,COLORADO SPRINGS,80909,7,"$2,490"
Pick 3,CIRCLE K #2709898,2200 W EVANS AVE,ENGLEWOOD,80110,5,"$1,830"
Pick 3,CIRCLE K #2709899,2290 S HAVANA ST,AURORA,80014,35,"$11,350"
Pick 3,CIRCLE K #2709900,1300 W COLFAX AVE,DENVER,80204,12,"$4,470"
Pick 3,CIRCLE K #2709901,246 FOUNDERS PKWY,CASTLE ROCK,80104,27,"$14,030"
Pick 3,CIRCLE K #2709903,595 SUMMIT BLVD,BROOMFIELD,80021,11,"$3,330"
Pick 3,CIRCLE K #2709904,9356 S COLORADO BLVD,HIGHLANDS RANCH,80126,33,"$13,520"
Pick 3,CIRCLE K #2709905,3988 RED CEDAR DR,HIGHLANDS RANCH,80126,2,$790
Pick 3,CIRCLE K #2740622,6480 S HWY 85/87,FOUNTAIN,80817,71,"$26,290"
Pick 3,CIRCLE K #2740623,9202 HURON ST,THORNTON,80260,64,"$20,100"
Pick 3,CIRCLE K #2740633,1012 SUMMIT BLVD,FRISCO,80443,13,"$11,670"
Pick 3,CIRCLE K #2740635,4206 UTE HWY,LYONS,80540,20,"$7,260"
Pick 3,CIRCLE K #2740641,2720 35TH AVE,GREELEY,80634,7,"$6,000"
Pick 3,CIRCLE K #2740645,2500 W EISENHOWER,LOVELAND,80537,20,"$8,210"
Pick 3,CIRCLE K #2740648,8290 N WASHINGTON ST,THORNTON,80229,9,"$2,620"
Pick 3,CIRCLE K #2740650,1850 N MAIN,LONGMONT,80501,11,"$4,380"
Pick 3,CIRCLE K #2740661,4498 SHERIDAN BLVD,DENVER,80212,7,"$2,150"
Pick 3,CIRCLE K #2740666,94 W WOLFENSBERGER RD,CASTLE ROCK,80109,38,"$14,600"
Pick 3,CIRCLE K #2740669,5600 E 64TH AVE,COMMERCE CITY,80022,79,"$24,830"
Pick 3,CIRCLE K #2740675,2715 W COLORADO AVE,COLORADO SPRINGS,80904,13,"$4,290"
Pick 3,CIRCLE K #2740678,1801 MAIN ST,COLORADO SPRINGS,80911,158,"$66,810"
Pick 3,CIRCLE K #2740682,108 HARRISON,LEADVILLE,80461,3,$870
Pick 3,CIRCLE K #2740687,2455 ARLINGTON DR,COLORADO SPRINGS,80910,60,"$23,150"
Pick 3,CIRCLE K #2740688,680 FRONTAGE RD,LONGMONT,80501,11,"$8,660"
Pick 3,CIRCLE K #2740691,2010 W EVANS,ENGLEWOOD,80110,14,"$7,530"
Pick 3,CIRCLE K #2740692,4475 FOREST HILL RD,COLORADO SPRINGS,80907,31,"$11,880"
Pick 3,CIRCLE K #2740695,4825 GALLY RD,COLORADO SPRINGS,80915,45,"$16,420"
Pick 3,CIRCLE K #2740698,1040 S LINCOLN AVE,LOVELAND,80537,6,"$1,920"
Pick 3,CIRCLE K #2741109,6857 S BROADWAY,LITTLETON,80122,7,"$2,240"
Pick 3,CIRCLE K #2741110,2995 30TH ST,BOULDER,80301,10,"$3,920"
Pick 3,CIRCLE K #2741115,11195 HURON ST,NORTHGLENN,80234,11,"$5,630"
Pick 3,CIRCLE K #2741116,3540 W 92ND AVENUE,WESTMINSTER,80031,25,"$8,140"
Pick 3,CIRCLE K #2741118,1890 WADSWORTH BLVD,LAKEWOOD,80214,17,"$6,430"
Pick 3,CIRCLE K #2741119,10098 E ALAMEDA AVE,DENVER,80247,35,"$13,130"
Pick 3,CIRCLE K #2741120,385 E BROMLEY LN,BRIGHTON,80601,6,"$2,310"
Pick 3,CIRCLE K #2741125,4780 E BROMLEY LANE,BRIGHTON,80601,7,"$2,240"
Pick 3,CIRCLE K #2741126,13185 S PARKER ROAD,PARKER,80134,6,"$2,330"
Pick 3,CIRCLE K #2741127,14705 E ARAPAHOE RD,AURORA,80016,34,"$12,870"
Pick 3,CIRCLE K #2741128,2601 S TOWER RD,AURORA,80013,105,"$47,880"
Pick 3,CIRCLE K #2741129,895 W 136TH AVENUE,BROOMFIELD,80023,16,"$5,670"
Pick 3,CIRCLE K #2741136,2121 S CHAMBERS RD,AURORA,80014,31,"$12,160"
Pick 3,CIRCLE K #2741137,4805 BARNES RD,COLORADO SPRINGS,80917,23,"$12,310"
Pick 3,CIRCLE K #2741138,2555 E WOODMEN RD,COLORADO SPRINGS,80920,15,"$8,110"
Pick 3,CIRCLE K #2741139,301 E 120TH AVE,THORNTON,80233,8,"$4,560"
Pick 3,CIRCLE K #2741140,291 S SABLE BLVD,AURORA,80012,73,"$24,880"
Pick 3,CIRCLE K #2741141,4797 S WADSWORTH BLVD,LITTLETON,80123,36,"$16,230"
Pick 3,CIRCLE K #2741146,9489 SHERIDAN BLVD,WESTMINSTER,80031,32,"$12,930"
Pick 3,CIRCLE K #2741147,575 S HOVER STREET,LONGMONT,80501,8,"$3,550"
Pick 3,CIRCLE K #2741150,7605 CHURCH RANCH BLVD,WESTMINSTER,80021,57,"$16,370"
Pick 3,CIRCLE K #2741152,4502 S TIMBERLINE RD,FORT COLLINS,80525,22,"$7,630"
Pick 3,CIRCLE K #2741157,9701 S PARKER RD,PARKER,80134,2,$570
Pick 3,CIRCLE K #2741159,34 CENTENNIAL BLVD,HIGHLANDS RANCH,80129,17,"$5,080"
Pick 3,CIRCLE K #2741161,8071 BLAKELAND DR,LITTLETON,80125,2,$580
Pick 3,CIRCLE K #2741165,4500 E 74TH AVE,COMMERCE CITY,80022,18,"$6,250"
Pick 3,CIRCLE K #2741166,18565 SMOKY HILL RD,CENTENNIAL,80015,13,"$5,510"
Pick 3,CIRCLE K #2741167,13456 W BOWLES AVE,LITTLETON,80127,8,"$2,780"
Pick 3,CIRCLE K #2741168,5670 PALMER PARK BLVD,COLORADO SPRINGS,80915,24,"$9,400"
Pick 3,CIRCLE K #2741171,430 W ABRIENDO AVE,PUEBLO,81004,38,"$17,430"
Pick 3,CIRCLE K #2741173,11769 E HWY 24,PEYTON,80831,24,"$10,610"
Pick 3,CIRCLE K #2741177,9989 W 80TH AVE,ARVADA,80005,14,"$4,400"
Pick 3,CIRCLE K #2741179,14011 W QUINCY UNIT A,MORRISON,80465,10,"$3,190"
Pick 3,CIRCLE K #2741180,9180 W 88TH AVE,WESTMINSTER,80005,84,"$43,450"
Pick 3,CIRCLE K #2741181,9120 W 1OOTH AVE,BROOMFIELD,80021,2,$900
Pick 3,CIRCLE K #2741183,7584 SHERIDAN BLVD,WESTMINSTER,80003,58,"$21,650"
Pick 3,CIRCLE K #2741185,5390 W 112TH AVE,WESTMINSTER,80020,12,"$4,150"
Pick 3,CIRCLE K #2741186,126 S TAFT,LOVELAND,80537,11,"$4,620"
Pick 3,CIRCLE K #2741188,2900 S BEAR CREEK BLVD,LAKEWOOD,80228,5,"$3,950"
Pick 3,CIRCLE K #2741189,9945 S OSWEGO ST,PARKER,80134,28,"$8,860"
Pick 3,CIRCLE K #2741190,5553 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,80918,59,"$23,790"
Pick 3,CIRCLE K #2741715,6220 S GUN CLUB ROAD,AURORA,80016,11,"$3,990"
Pick 3,CIRCLE K #2741716,1110 S BUCKLEY RD,AURORA,80017,59,"$20,930"
Pick 3,CIRCLE K #2741718,3464 RESEARCH PKWY,COLORADO SPRINGS,80920,34,"$12,620"
Pick 3,CIRCLE K #2741722,9986 W REMINGTON PL,LITTLETON,80128,2,$580
Pick 3,CIRCLE K #2744045,6802 WADSWORTH BLVD,ARVADA,80003,36,"$11,400"
Pick 3,CIRCLE K #2744048,12796 E COLFAX,AURORA,80011,7,"$2,110"
Pick 3,CIRCLE K #2744051,3790 CHAMBERS RD,AURORA,80011,46,"$17,470"
Pick 3,CIRCLE K #2744052,3504 S TOWER RD,AURORA,80013,73,"$30,240"
Pick 3,CIRCLE K #2744057,1884 FOLSOM,BOULDER,80302,9,"$3,070"
Pick 3,CIRCLE K #2744058,1704 ARAPAHOE,BOULDER,80302,1,$580
Pick 3,CIRCLE K #2744059,310 S WILCOX,CASTLE ROCK,80104,56,"$23,770"
Pick 3,CIRCLE K #2744061,3202 E ROAD,CLIFTON,81520,6,"$1,670"
Pick 3,CIRCLE K #2744062,8950 S INTERSTATE 25,COLORADO CITY,81019,3,"$1,280"
Pick 3,CIRCLE K #2744064,432 N CIRCLE DR,COLORADO SPRINGS,80909,60,"$26,650"
Pick 3,CIRCLE K #2744074,5601 N QUEBEC STREET,COMMERCE CITY,80022,32,"$10,410"
Pick 3,CIRCLE K #2744079,2210 S COLORADO,DENVER,80222,14,"$4,950"
Pick 3,CIRCLE K #2744080,990 S MONACO,DENVER,80224,18,"$6,460"
Pick 3,CIRCLE K #2744085,5455 E COLFAX,DENVER,80220,19,"$7,070"
Pick 3,CIRCLE K #2744086,1001 N BROADWAY,DENVER,80203,38,"$17,070"
Pick 3,CIRCLE K #2744089,330 S KALAMATH,DENVER,80223,2,$580
Pick 3,CIRCLE K #2744090,3490 COLORADO BLVD,DENVER,80205,94,"$38,200"
Pick 3,CIRCLE K #2744094,7607 E ILIFF AVE,DENVER,80231,16,"$5,270"
Pick 3,CIRCLE K #2744095,5810 BROADWAY,DENVER,80216,1,$330
Pick 3,CIRCLE K #2744096,1801 MAIN,DURANGO,81301,5,"$1,880"
Pick 3,CIRCLE K #2744098,4596 S BROADWAY,ENGLEWOOD,80113,12,"$3,840"
Pick 3,CIRCLE K #2744099,7296 E BELLVIEW AVE,ENGLEWOOD,80111,3,"$1,330"
Pick 3,CIRCLE K #2744100,8263 S QUEBEC,ENGLEWOOD,80112,13,"$4,500"
Pick 3,CIRCLE K #2744101,801 W 84TH AVE,FEDERAL HEIGHTS,80260,12,"$5,110"
Pick 3,CIRCLE K #2744104,4701 S LEMAY AVE,FORT COLLINS,80525,11,"$4,200"
Pick 3,CIRCLE K #2744105,2501 S SHIELDS,FORT COLLINS,80526,4,"$2,000"
Pick 3,CIRCLE K #2744109,101 DENVER AVE,FORT LUPTON,80621,26,"$8,520"
Pick 3,CIRCLE K #2744111,1501 ARGENTINE,GEORGETOWN,80444,16,"$5,730"
Pick 3,CIRCLE K #2744112,2119 GRAND AVE,GLENWOOD SPRINGS,81601,23,"$7,540"
Pick 3,CIRCLE K #2744113,17691 W COLFAX AVE,GOLDEN,80401,8,"$2,780"
Pick 3,CIRCLE K #2744115,599 29 1/2 RD,GRAND JUNCTION,81504,27,"$11,260"
Pick 3,CIRCLE K #2744116,1015 NORTH AVE,GRAND JUNCTION,81501,9,"$3,750"
Pick 3,CIRCLE K #2744118,2020 E COUNTY LINE RD,HIGHLANDS RANCH,80126,11,"$3,360"
Pick 3,CIRCLE K #2744120,1155 S WADSWORTH BLVD,LAKEWOOD,80232,8,"$2,610"
Pick 3,CIRCLE K #2744121,722 KIPLING STREET,LAKEWOOD,80215,36,"$15,060"
Pick 3,CIRCLE K #2744123,1599 W LITTLETON BLVD,LITTLETON,80120,16,"$8,120"
Pick 3,CIRCLE K #2744126,4490 S KIPLING PKWY,LITTLETON,80127,14,"$13,510"
Pick 3,CIRCLE K #2744127,5171 E ARAPAHOE RD,CENTENNIAL,80122,12,"$4,610"
Pick 3,CIRCLE K #2744128,8500 W CRESTLINE AVE,LITTLETON,80123,5,"$2,200"
Pick 3,CIRCLE K #2744135,2985 TAFT AVE,LOVELAND,80538,21,"$8,730"
Pick 3,CIRCLE K #2744137,19302 E PLAZA DR,PARKER,80138,4,"$1,540"
Pick 3,CIRCLE K #2744138,601 W US HIGHWAY 50,PUEBLO,81008,11,"$5,100"
Pick 3,CIRCLE K #2744144,8801 N WASHINGTON,THORNTON,80229,30,"$14,960"
Pick 3,CIRCLE K #2744147,7285 PECOS STREET,WESTMINSTER,80221,13,"$4,400"
Pick 3,CIRCLE K #4585,17001 PARKERHOUSE RD,PARKER,80134,1,$290
Pick 3,CIRCLE K SITE #2703293,5995 DUBLIN BLVD,COLORADO SPRINGS,80923,31,"$15,110"
Pick 3,CIRCLE K STORE #2709869,3694 W BOWLES AVE,LITTLETON,80123,4,"$2,090"
Pick 3,CIRCLE LIQUOR,441 S CIRCLE DRIVE,COLORADO SPRINGS,80910,2,$540
Pick 3,CIRLCE K #2740693,3290 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,80918,23,"$9,270"
Pick 3,CIRLCE K #2740694,1740 JET WING,COLORADO SPRINGS,80916,110,"$36,690"
Pick 3,CIRLCE K #2740696,2190 S PEORIA ST,AURORA,80014,51,"$18,520"
Pick 3,CIRLCE K #2740697,113 N 2ND ST,LA SALLE,80645,7,"$2,830"
Pick 3,CIRLCE K #2744093,300 S DOWNING ST,DENVER,80209,5,"$2,490"
Pick 3,CITY MARKET #401,2770 HWY 50 SOUTH,GRAND JUNCTION,81503,31,"$14,350"
Pick 3,CITY MARKET #401 FUEL CENTER,2770 HWY 50,GRAND JUNCTION,81503,2,$790
